target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5903667064642675,0.42104347507919304,0.2978103935455164,1.0,-4.625465019400361,0.252530074235006
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.59957711482663,0.4561100970047326,0.29785278311269575,0.6112749765933216,-0.648504672375025,0.2663527954755242
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5395883361921098,0.3275649726095988,0.25466973568752216,0.26857398045693764,-0.8769695030685202,0.20198840399670637
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5418212705433546,0.3485639064219404,0.25423456791601334,0.2867094831206353,-0.8814315505502751,0.21840837090347195
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5264837049742711,0.3450805030748316,0.2894452982784724,3.1556177135071333,1.0616857959655328,0.23905294636641536
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5246948334418835,0.3560341890044006,0.2883807949411383,0.865136495492235,-1.0371560479448796,0.25433860064520136
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.48411663807890226,0.2860976473295007,0.3186456556508532,1.0,-2.350035505198445,0.29917035043183854
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.48008972575687325,0.3097975457693319,0.3225203234235821,1.6562992468255189,-0.8726141184264922,0.30678537674981055
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5534476843910806,0.3227905409468774,0.27622242387178614,2.950670138163485,0.8782940781929804,0.21459389454060224
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5599421223364647,0.3466252069994772,0.27769641674248097,0.38347602910657363,-1.2717715963870913,0.23553000275178237
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5880617495711835,0.3909765364031017,0.28358415847243007,1.51966554924216,-4.760150511045956,0.24204307433304398
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5995855531615911,0.41228414837346916,0.28663709992975733,0.6339177373990951,-0.8795858512870511,0.27048477881716443
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5995197255574614,0.3827653283391351,0.27483508264437745,1.0,-2.676151961612523,0.2324146140408529
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5986328175094936,0.4256320330837302,0.2756919646127856,0.5999796357318166,-1.5982182887396468,0.2658447544512477
