seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
3026,LOCAL3,T0,pCR,P3,ftv_complete_375,375,110,265,2,0.5067238421955402,0.3007555273070759,0.5100343053173242,0.27203828327674645
3026,LOCAL3,T0,pCR,P3,full_808,808,275,533,2,0.5333651714139519,0.37232148433997986,0.5392699982943885,0.24463733735187423
3026,LOCAL3,T0,pCR,P4,ftv_complete_375,375,110,265,2,0.5200686106346484,0.3112736631597281,0.503344768439108,0.28565962670713696
3026,LOCAL3,T0,pCR,P4,full_808,808,275,533,2,0.5465529592358861,0.3854643087815491,0.5200443458980044,0.24181532270988723
3026,LOCAL3,T0,pCR,P5,ftv_complete_375,375,110,265,2,0.5375300171526587,0.32453649539226886,0.5240137221269296,0.24008982902193438
3026,LOCAL3,T0,pCR,P5,full_808,808,275,533,2,0.5425891181988742,0.37851092403420866,0.5198396725225993,0.24509664327249836
3026,LOCAL3,T0-T1,pCR,P1,ftv_complete_375,375,110,265,2,0.54147512864494,0.34688191371422267,0.5180102915951972,0.26368962318217987
3026,LOCAL3,T0-T1,pCR,P1,full_808,808,275,533,2,0.5555312979703224,0.37724762081719476,0.549947126044687,0.236795493024807
3026,LOCAL3,T0-T1,pCR,P2,ftv_complete_375,375,110,265,2,0.5326929674099485,0.3327047188178387,0.5475986277873071,0.25431884702128216
3026,LOCAL3,T0-T1,pCR,P2,full_808,808,275,533,2,0.5485314685314685,0.37696240587626045,0.5321712433907556,0.259971168580879
3026,LOCAL3,T0-T1,pCR,P3,ftv_complete_375,375,110,265,2,0.5525557461406518,0.3438914997078806,0.5468267581475128,0.25422934224471316
3026,LOCAL3,T0-T1,pCR,P3,full_808,808,275,533,2,0.5581442947296605,0.38943957008843266,0.53704588094832,0.243323397902736
3026,LOCAL3,T0-T1,pCR,P4,ftv_complete_375,375,110,265,2,0.5325214408233275,0.31838489314594015,0.5245283018867924,0.26528619122434066
3026,LOCAL3,T0-T1,pCR,P4,full_808,808,275,533,2,0.5558724202626641,0.3954884442709401,0.5480709534368071,0.2543859876941065
3026,LOCAL3,T0-T1,pCR,P5,ftv_complete_375,375,110,265,2,0.5746140651801029,0.3625256638079499,0.5310463121783876,0.23803246657691962
3026,LOCAL3,T0-T1,pCR,P5,full_808,808,275,533,2,0.5600545795667746,0.3886228663521461,0.5271123997953266,0.24473701976453477
