analysis,population,seed,arm,fold,view,target,variant,clinical_contract,selected_c,validation_auroc,validation_auprc,threshold,train_rows,validation_rows,test_rows,feature_dim,class_weight,c_grid
oracle_pcr,oracle_pair_PERI20,2026,LOCAL3,4,T0-T3,pCR,PERI20,,0.0001,0.5565217391304348,,0.4785773016670909,225,66,84,1024,none,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_pcr,oracle_pair_PERI20,2026,LOCAL3,4,T0-T3,pCR,FIXED_P3,,0.001,0.5695652173913044,,0.39957799815357753,225,66,84,1024,none,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_pcr,oracle_pair_LOCAL_REST,2026,LOCAL3,4,T0-T3,pCR,LOCAL_REST,,0.0001,0.6090225563909775,,0.4939718189946581,202,61,79,1024,none,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_pcr,oracle_pair_LOCAL_REST,2026,LOCAL3,4,T0-T3,pCR,FIXED_P3,,0.0001,0.5726817042606516,,0.4943367344614107,202,61,79,1024,none,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_pcr,oracle_pair_CORE_PERI,2026,LOCAL3,4,T0-T3,pCR,CORE_PERI,,1e-06,0.5782608695652174,,0.5014454428547997,223,66,84,3072,none,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_pcr,oracle_pair_CORE_PERI,2026,LOCAL3,4,T0-T3,pCR,FIXED_P3,,0.0001,0.5739130434782609,,0.5120313735020633,223,66,84,1024,none,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,HR,CORE,,0.1,0.5768590455049944,,0.5756761855637621,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,HR,FIXED_P3,,1.0,0.6148723640399556,,0.5344787746075625,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,HER2,CORE,,1.0,0.6379928315412187,,0.31159856476207753,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,HER2,FIXED_P3,,1.0,0.6921146953405017,,0.4477959193184973,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,subtype_4class,CORE,,1.0,0.5776082489664875,0.34367510201608936,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T0,subtype_4class,FIXED_P3,,1.0,0.6079090912119116,0.38411007974693556,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,HR,PERI10,,1.0,0.6195893451720311,,0.5197753823764285,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,HR,FIXED_P3,,1.0,0.6148723640399556,,0.5344787746075625,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,HER2,PERI10,,10.0,0.6731182795698926,,0.277786784559014,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,HER2,FIXED_P3,,1.0,0.6921146953405017,,0.4477959193184973,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,subtype_4class,PERI10,,1.0,0.5941117681481363,0.3763849792978006,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T0,subtype_4class,FIXED_P3,,1.0,0.6079090912119116,0.38411007974693556,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,HR,PERI20,,1.0,0.6032186459489457,,0.3439908312175461,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,HR,FIXED_P3,,1.0,0.6148723640399556,,0.5344787746075625,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,HER2,PERI20,,10.0,0.7043010752688172,,0.2612907273939302,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,HER2,FIXED_P3,,1.0,0.6921146953405017,,0.4477959193184973,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,subtype_4class,PERI20,,1.0,0.5707125597031584,0.3688200642137099,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T0,subtype_4class,FIXED_P3,,1.0,0.6079090912119116,0.38411007974693556,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,HR,LOCAL_REST,,0.01,0.6122448979591837,,0.5544013363812329,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,HR,FIXED_P3,,100.0,0.5999352121801101,,0.5,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,HER2,LOCAL_REST,,100.0,0.6564187785625261,,0.936599105050553,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,HER2,FIXED_P3,,10.0,0.6776069796427088,,0.09690117136534698,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,subtype_4class,LOCAL_REST,,0.01,0.570325691219924,0.35156621117502207,,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T0,subtype_4class,FIXED_P3,,1.0,0.5933854434240506,0.36530826847269626,,493,112,152,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,HR,CORE_PERI,,0.1,0.5923973362930078,,0.5470902729612033,525,121,162,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,HR,FIXED_P3,,1.0,0.6148723640399556,,0.5344787746075625,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,HER2,CORE_PERI,,0.1,0.6283154121863799,,0.5372376484628343,525,121,162,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,HER2,FIXED_P3,,1.0,0.6921146953405017,,0.4477959193184973,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,subtype_4class,CORE_PERI,,1e-06,0.563320336325037,0.31389736740619123,,525,121,162,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T0,subtype_4class,FIXED_P3,,1.0,0.6079090912119116,0.38411007974693556,,525,121,162,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,HR,CORE,,1.0,0.5797101449275363,,0.2887442057991806,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,HR,FIXED_P3,,0.1,0.533816425120773,,0.42116286191921615,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,HER2,CORE,,0.0001,0.626984126984127,,0.4902138738774617,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,HER2,FIXED_P3,,0.0001,0.6174603174603175,,0.5032324182138562,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,subtype_4class,CORE,,10.0,0.5835834904443926,0.3329083305576493,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T1,subtype_4class,FIXED_P3,,100.0,0.5447018050871435,0.27970691889325155,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,HR,PERI10,,1.0,0.5772946859903381,,0.1765729665399349,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,HR,FIXED_P3,,0.1,0.533816425120773,,0.42116286191921615,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,HER2,PERI10,,0.0001,0.6365079365079366,,0.5006508369114294,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,HER2,FIXED_P3,,0.0001,0.6174603174603175,,0.5032324182138562,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,subtype_4class,PERI10,,10.0,0.5780969030969031,0.31877529813227484,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T1,subtype_4class,FIXED_P3,,100.0,0.5447018050871435,0.27970691889325155,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,HR,PERI20,,10.0,0.5821256038647342,,0.02474030553808863,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,HR,FIXED_P3,,0.1,0.533816425120773,,0.42116286191921615,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,HER2,PERI20,,0.001,0.6126984126984127,,0.502514271134264,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,HER2,FIXED_P3,,0.0001,0.6174603174603175,,0.5032324182138562,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,subtype_4class,PERI20,,1.0,0.5641137371400529,0.30785168306985766,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T1,subtype_4class,FIXED_P3,,100.0,0.5447018050871435,0.27970691889325155,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,HR,LOCAL_REST,,100.0,0.5601604278074865,,0.009126310046449239,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,HR,FIXED_P3,,0.1,0.5374331550802138,,0.421241989245432,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,HER2,LOCAL_REST,,0.001,0.5742397137745975,,0.5316809286442091,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,HER2,FIXED_P3,,0.001,0.6171735241502684,,0.5061873758370904,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,subtype_4class,LOCAL_REST,,100.0,0.5278300025070155,0.3015281978096852,,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T1,subtype_4class,FIXED_P3,,100.0,0.5783663268688148,0.33457784328981527,,243,56,66,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,HR,CORE_PERI,,0.01,0.5446859903381642,,0.45602428502595166,247,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,HR,FIXED_P3,,0.1,0.533816425120773,,0.42116286191921615,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,HER2,CORE_PERI,,1e-06,0.6396825396825397,,0.49959399769111734,247,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,HER2,FIXED_P3,,0.0001,0.6174603174603175,,0.5032324182138562,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,subtype_4class,CORE_PERI,,0.1,0.5705520982776623,0.30295806083702637,,247,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T1,subtype_4class,FIXED_P3,,100.0,0.5447018050871435,0.27970691889325155,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,HR,CORE,,1.0,0.5434782608695652,,0.24848579947023106,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,HR,FIXED_P3,,1.0,0.4927536231884058,,0.20320609693596162,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,HER2,CORE,,0.01,0.6333333333333333,,0.5034572299250105,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,HER2,FIXED_P3,,0.1,0.6365079365079365,,0.5182709257796332,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,subtype_4class,CORE,,0.1,0.5475096332239189,0.2972337782935558,,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T2,subtype_4class,FIXED_P3,,0.01,0.483271146147086,0.25546310745609524,,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,HR,PERI10,,1.0,0.49396135265700486,,0.3887984523535066,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,HR,FIXED_P3,,1.0,0.4927536231884058,,0.20320609693596162,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,HER2,PERI10,,0.01,0.6365079365079365,,0.5040535327675444,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,HER2,FIXED_P3,,0.1,0.6365079365079365,,0.5182709257796332,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,subtype_4class,PERI10,,0.01,0.5103907527309783,0.2693720098469988,,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T2,subtype_4class,FIXED_P3,,0.01,0.483271146147086,0.25546310745609524,,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,HR,PERI20,,10.0,0.49999999999999994,,0.019049084512877134,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,HR,FIXED_P3,,1.0,0.46739130434782605,,0.2946821586935451,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,HER2,PERI20,,0.001,0.6238095238095238,,0.5021018161909699,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,HER2,FIXED_P3,,0.1,0.6412698412698413,,0.5191053247055092,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,subtype_4class,PERI20,,0.0001,0.49736089411841294,0.2839837115783207,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T2,subtype_4class,FIXED_P3,,0.01,0.48133968162163643,0.2545444791722521,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,HR,LOCAL_REST,,100.0,0.446969696969697,,0.9999558878378725,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,HR,FIXED_P3,,1.0,0.46464646464646464,,0.2175856061772211,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,HER2,LOCAL_REST,,1.0,0.6103896103896104,,0.23061974780578662,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,HER2,FIXED_P3,,0.01,0.6314935064935064,,0.5183556667951144,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,subtype_4class,LOCAL_REST,,100.0,0.4343839031339032,0.25189752799933873,,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T2,subtype_4class,FIXED_P3,,100.0,0.47366230413105415,0.26832861580243594,,245,58,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,HR,CORE_PERI,,0.1,0.49275362318840576,,0.226500425040724,246,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,HR,FIXED_P3,,1.0,0.4927536231884058,,0.20320609693596162,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,HER2,CORE_PERI,,0.01,0.6507936507936508,,0.5364612432300462,246,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,HER2,FIXED_P3,,0.1,0.6365079365079365,,0.5182709257796332,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,subtype_4class,CORE_PERI,,0.1,0.5026768500922637,0.26959898818219696,,246,59,69,768,balanced,"[1e-06,1e-05,0.0001,0.001,0.01,0.1]"
oracle_phenotype,oracle_pair_CORE_PERI,3026,LOCAL0,0,T2,subtype_4class,FIXED_P3,,0.01,0.483271146147086,0.25546310745609524,,246,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,HR,CORE,,0.0001,0.4891304347826087,,0.4900766642168043,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,HR,FIXED_P3,,1.0,0.5241545893719807,,0.3564286894020245,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,HER2,CORE,,0.01,0.6968253968253968,,0.5359083157441602,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,HER2,FIXED_P3,,0.001,0.6555555555555556,,0.5156474099105343,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,subtype_4class,CORE,,0.01,0.5475817102696803,0.3149312364128618,,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_CORE,3026,LOCAL0,0,T3,subtype_4class,FIXED_P3,,10.0,0.614813397755127,0.3652962064615782,,247,59,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,HR,PERI10,,0.0001,0.4698067632850242,,0.528377244081448,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,HR,FIXED_P3,,1.0,0.5241545893719807,,0.3564286894020245,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,HER2,PERI10,,0.01,0.6682539682539683,,0.5053400143609966,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,HER2,FIXED_P3,,0.001,0.6555555555555556,,0.5156474099105343,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,subtype_4class,PERI10,,0.01,0.5257728330566677,0.29859866357187537,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI10,3026,LOCAL0,0,T3,subtype_4class,FIXED_P3,,10.0,0.614813397755127,0.3652962064615782,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,HR,PERI20,,10.0,0.5301932367149759,,0.4580360101589808,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,HR,FIXED_P3,,1.0,0.5241545893719807,,0.3564286894020245,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,HER2,PERI20,,0.001,0.6523809523809524,,0.49991840115296005,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,HER2,FIXED_P3,,0.001,0.6555555555555556,,0.5156474099105343,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,subtype_4class,PERI20,,100.0,0.5954607735622773,0.36652524370469697,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_PERI20,3026,LOCAL0,0,T3,subtype_4class,FIXED_P3,,10.0,0.614813397755127,0.3652962064615782,,247,59,69,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T3,HR,LOCAL_REST,,1.0,0.574025974025974,,0.9139898682290591,246,57,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T3,HR,FIXED_P3,,100.0,0.5311688311688312,,0.002046650106760415,246,57,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T3,HER2,LOCAL_REST,,0.0001,0.6395348837209303,,0.5076590100943086,246,57,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
oracle_phenotype,oracle_pair_LOCAL_REST,3026,LOCAL0,0,T3,HER2,FIXED_P3,,0.001,0.632890365448505,,0.514573745435088,246,57,68,256,balanced,"[0.0001,0.001,0.01,0.1,1.0,10.0,100.0]"
