seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL3,T0,HER2,FIXED_P3,oracle_pair_PERI20,808,201.0,607.0,2,0.5282319866892884,0.2822798160466818,0.5512429614694239,
2026,LOCAL3,T0,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,757,187.0,570.0,2,0.5044610188573037,0.2550144611242725,0.4933577258654658,
2026,LOCAL3,T0,HER2,PERI10,oracle_pair_PERI10,808,201.0,607.0,2,0.5526568147729229,0.3034210245357527,0.5255764013540207,
2026,LOCAL3,T0,HER2,PERI20,oracle_pair_PERI20,808,201.0,607.0,2,0.5356987713819699,0.2805960492183587,0.5265312645995721,
2026,LOCAL3,T0,HR,CORE,oracle_pair_CORE,808,453.0,355.0,2,0.5373814631719678,0.5890875328341242,0.5426297298137611,
2026,LOCAL3,T0,HR,CORE_PERI,oracle_pair_CORE_PERI,808,453.0,355.0,2,0.5521686409849828,0.6056448614824708,0.536259055436371,
2026,LOCAL3,T0,HR,FIXED_P3,oracle_pair_CORE,808,453.0,355.0,2,0.513702080029848,0.5708968674337022,0.5206355128563878,
2026,LOCAL3,T0,HR,FIXED_P3,oracle_pair_CORE_PERI,808,453.0,355.0,2,0.513702080029848,0.5708968674337022,0.5206355128563878,
2026,LOCAL3,T0,HR,FIXED_P3,oracle_pair_LOCAL_REST,757,428.0,329.0,2,0.49348066926114253,0.5628631959126684,0.4946915035650371,
2026,LOCAL3,T0,HR,FIXED_P3,oracle_pair_PERI10,808,453.0,355.0,2,0.513702080029848,0.5708968674337022,0.5206355128563878,
2026,LOCAL3,T0,HR,FIXED_P3,oracle_pair_PERI20,808,453.0,355.0,2,0.513702080029848,0.5708968674337022,0.5206355128563878,
2026,LOCAL3,T0,HR,LOCAL_REST,oracle_pair_LOCAL_REST,757,428.0,329.0,2,0.48998664886515353,0.5655339862176622,0.4933173309092975,
2026,LOCAL3,T0,HR,PERI10,oracle_pair_PERI10,808,453.0,355.0,2,0.5303174455119236,0.5819188562761071,0.5207443335509747,
2026,LOCAL3,T0,HR,PERI20,oracle_pair_PERI20,808,453.0,355.0,2,0.5048534029785778,0.571766084378734,0.5096881509809409,
2026,LOCAL3,T0,pCR,CORE,oracle_pair_CORE,808,275.0,533.0,2,0.5248575814429473,0.3805681899210787,0.512925123656831,0.30304164207790796
2026,LOCAL3,T0,pCR,CORE_PERI,oracle_pair_CORE_PERI,808,275.0,533.0,2,0.5205321507760532,0.3630470549224575,0.49890158621865943,0.2527600186689758
2026,LOCAL3,T0,pCR,FIXED_P3,oracle_pair_CORE,808,275.0,533.0,2,0.5268429131843766,0.36913887064368944,0.5131843765990107,0.26703793804727904
2026,LOCAL3,T0,pCR,FIXED_P3,oracle_pair_CORE_PERI,808,275.0,533.0,2,0.5268429131843766,0.36913887064368944,0.5131843765990107,0.26703793804727904
2026,LOCAL3,T0,pCR,FIXED_P3,oracle_pair_LOCAL_REST,757,264.0,493.0,2,0.5457772450673058,0.38379624930563694,0.5259504271928207,0.2525739274325626
2026,LOCAL3,T0,pCR,FIXED_P3,oracle_pair_PERI10,808,275.0,533.0,2,0.5268429131843766,0.36913887064368944,0.5131843765990107,0.26703793804727904
2026,LOCAL3,T0,pCR,FIXED_P3,oracle_pair_PERI20,808,275.0,533.0,2,0.5268429131843766,0.36913887064368944,0.5131843765990107,0.26703793804727904
2026,LOCAL3,T0,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,757,264.0,493.0,2,0.514098899747987,0.3572106752767599,0.51388760833487,0.29241399681334607
2026,LOCAL3,T0,pCR,PERI10,oracle_pair_PERI10,808,275.0,533.0,2,0.5375746205014498,0.3761565343778942,0.5122190005116835,0.29623318324556935
2026,LOCAL3,T0,pCR,PERI20,oracle_pair_PERI20,808,275.0,533.0,2,0.5235749616237421,0.36956042592432703,0.530216612655637,0.2752993402469097
2026,LOCAL3,T0,subtype_4class,CORE,oracle_pair_CORE,808,,,4,0.5151806755637238,0.26831145050910077,0.273803469959871,
2026,LOCAL3,T0,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,808,,,4,0.5249531838888359,0.26817386938853605,0.2516384414003085,
2026,LOCAL3,T0,subtype_4class,FIXED_P3,oracle_pair_CORE,808,,,4,0.5034251277747728,0.25287246593144685,0.26451605834888514,
2026,LOCAL3,T0,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,808,,,4,0.5034251277747728,0.25287246593144685,0.26451605834888514,
2026,LOCAL3,T0,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,757,,,4,0.5089482294595302,0.2557458884967541,0.24983928465726923,
2026,LOCAL3,T0,subtype_4class,FIXED_P3,oracle_pair_PERI10,808,,,4,0.5034251277747728,0.25287246593144685,0.26451605834888514,
2026,LOCAL3,T0,subtype_4class,FIXED_P3,oracle_pair_PERI20,808,,,4,0.5034251277747728,0.25287246593144685,0.26451605834888514,
2026,LOCAL3,T0,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,757,,,4,0.48598769275942805,0.2520017832098584,0.2387377642982754,
2026,LOCAL3,T0,subtype_4class,PERI10,oracle_pair_PERI10,808,,,4,0.5259857873930002,0.2656633423797623,0.26839360383113453,
2026,LOCAL3,T0,subtype_4class,PERI20,oracle_pair_PERI20,808,,,4,0.513670374068939,0.2526928283384039,0.25029454577081156,
2026,LOCAL3,T0-T1,pCR,CORE,oracle_pair_CORE,375,110.0,265.0,2,0.5039108061749571,0.30705298443116336,0.5297598627787307,0.2861218920897352
2026,LOCAL3,T0-T1,pCR,CORE_PERI,oracle_pair_CORE_PERI,375,110.0,265.0,2,0.5570154373927959,0.3417581394808178,0.5634648370497427,0.24505534961841802
2026,LOCAL3,T0-T1,pCR,FIXED_P3,oracle_pair_CORE,375,110.0,265.0,2,0.55368782161235,0.34637295808976537,0.5437392795883362,0.25500172372506574
2026,LOCAL3,T0-T1,pCR,FIXED_P3,oracle_pair_CORE_PERI,375,110.0,265.0,2,0.55368782161235,0.34637295808976537,0.5437392795883362,0.25500172372506574
2026,LOCAL3,T0-T1,pCR,FIXED_P3,oracle_pair_LOCAL_REST,344,101.0,243.0,2,0.5458990343478792,0.3494665477838875,0.552683046082386,0.2744764633421977
2026,LOCAL3,T0-T1,pCR,FIXED_P3,oracle_pair_PERI10,375,110.0,265.0,2,0.55368782161235,0.34637295808976537,0.5437392795883362,0.25500172372506574
2026,LOCAL3,T0-T1,pCR,FIXED_P3,oracle_pair_PERI20,375,110.0,265.0,2,0.55368782161235,0.34637295808976537,0.5437392795883362,0.25500172372506574
2026,LOCAL3,T0-T1,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,344,101.0,243.0,2,0.5518070325551074,0.3821711216209258,0.5223485311494113,0.2567195665523592
2026,LOCAL3,T0-T1,pCR,PERI10,oracle_pair_PERI10,375,110.0,265.0,2,0.5380445969125215,0.33065525255184514,0.5358490566037736,0.2829141182139516
2026,LOCAL3,T0-T1,pCR,PERI20,oracle_pair_PERI20,375,110.0,265.0,2,0.5443910806174957,0.3320086964047189,0.561663807890223,0.3032200312698604
2026,LOCAL3,T0-T2,pCR,CORE,oracle_pair_CORE,374,110.0,264.0,2,0.5601584022038567,0.3422730685825961,0.5435606060606061,0.2679678160808826
2026,LOCAL3,T0-T2,pCR,CORE_PERI,oracle_pair_CORE_PERI,374,110.0,264.0,2,0.5806473829201102,0.3775355130090683,0.5643939393939394,0.24828546461697443
2026,LOCAL3,T0-T2,pCR,FIXED_P3,oracle_pair_CORE,374,110.0,264.0,2,0.6018250688705234,0.38062466191862276,0.5340909090909091,0.23944158169664692
2026,LOCAL3,T0-T2,pCR,FIXED_P3,oracle_pair_CORE_PERI,374,110.0,264.0,2,0.6018250688705234,0.38062466191862276,0.5340909090909091,0.23944158169664692
2026,LOCAL3,T0-T2,pCR,FIXED_P3,oracle_pair_LOCAL_REST,343,101.0,242.0,2,0.6055150969642419,0.3780241374604152,0.53647410195565,0.2600353301682739
2026,LOCAL3,T0-T2,pCR,FIXED_P3,oracle_pair_PERI10,374,110.0,264.0,2,0.6018250688705234,0.38062466191862276,0.5340909090909091,0.23944158169664692
2026,LOCAL3,T0-T2,pCR,FIXED_P3,oracle_pair_PERI20,375,110.0,265.0,2,0.5787650085763294,0.38832269453862395,0.5446826758147513,0.2369559953445481
2026,LOCAL3,T0-T2,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,343,101.0,242.0,2,0.6062515342443334,0.40681635066818256,0.5653178954259063,0.23371997668972158
2026,LOCAL3,T0-T2,pCR,PERI10,oracle_pair_PERI10,374,110.0,264.0,2,0.5496900826446282,0.3380957764211965,0.5371212121212121,0.26145295599252405
2026,LOCAL3,T0-T2,pCR,PERI20,oracle_pair_PERI20,375,110.0,265.0,2,0.550188679245283,0.3491714110398608,0.5615780445969125,0.24761490326408891
2026,LOCAL3,T0-T3,pCR,CORE,oracle_pair_CORE,373,109.0,264.0,2,0.6085279399499584,0.40224537558369916,0.580448985265499,0.25219768228091827
2026,LOCAL3,T0-T3,pCR,CORE_PERI,oracle_pair_CORE_PERI,373,109.0,264.0,2,0.6043230469835975,0.3998532735810292,0.5468272171253823,0.24566015370859706
2026,LOCAL3,T0-T3,pCR,FIXED_P3,oracle_pair_CORE,373,109.0,264.0,2,0.5902140672782875,0.355596271408031,0.5665658882402002,0.2652693272851446
2026,LOCAL3,T0-T3,pCR,FIXED_P3,oracle_pair_CORE_PERI,373,109.0,264.0,2,0.5902140672782875,0.355596271408031,0.5665658882402002,0.2652693272851446
2026,LOCAL3,T0-T3,pCR,FIXED_P3,oracle_pair_LOCAL_REST,342,101.0,241.0,2,0.6023170781808471,0.38729087870800766,0.5630623228297933,0.25468594236664727
2026,LOCAL3,T0-T3,pCR,FIXED_P3,oracle_pair_PERI10,374,110.0,264.0,2,0.5850206611570248,0.3584036042127844,0.5768939393939394,0.26673187313092256
2026,LOCAL3,T0-T3,pCR,FIXED_P3,oracle_pair_PERI20,375,110.0,265.0,2,0.5878216123499143,0.3646625706770784,0.5626929674099486,0.2717799571060142
2026,LOCAL3,T0-T3,pCR,LOCAL_REST,oracle_pair_LOCAL_REST,342,101.0,241.0,2,0.6410993796475084,0.4237486814741893,0.5681566081919396,0.2337829127704902
2026,LOCAL3,T0-T3,pCR,PERI10,oracle_pair_PERI10,374,110.0,264.0,2,0.6079201101928374,0.41229898387405817,0.5757575757575757,0.24753454357994242
2026,LOCAL3,T0-T3,pCR,PERI20,oracle_pair_PERI20,375,110.0,265.0,2,0.6056603773584907,0.3909669951671702,0.5851629502572899,0.25435543905802943
2026,LOCAL3,T1,HER2,CORE,oracle_pair_CORE,375,88.0,287.0,2,0.5900776053215078,0.286717619849718,0.5359518530250238,
2026,LOCAL3,T1,HER2,CORE_PERI,oracle_pair_CORE_PERI,375,88.0,287.0,2,0.58374247703516,0.28699422460057944,0.5796642382008236,
2026,LOCAL3,T1,HER2,FIXED_P3,oracle_pair_CORE,375,88.0,287.0,2,0.5710326259106747,0.2843271487278587,0.534348273677542,
2026,LOCAL3,T1,HER2,FIXED_P3,oracle_pair_CORE_PERI,375,88.0,287.0,2,0.5710326259106747,0.2843271487278587,0.534348273677542,
2026,LOCAL3,T1,HER2,FIXED_P3,oracle_pair_LOCAL_REST,365,86.0,279.0,2,0.5718512961573726,0.2870407916300782,0.5332791531216137,
2026,LOCAL3,T1,HER2,FIXED_P3,oracle_pair_PERI10,375,88.0,287.0,2,0.5710326259106747,0.2843271487278587,0.534348273677542,
2026,LOCAL3,T1,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.5710326259106747,0.2843271487278587,0.534348273677542,
2026,LOCAL3,T1,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,365,86.0,279.0,2,0.5705176294073518,0.3045518602409763,0.5456155705593065,
2026,LOCAL3,T1,HER2,PERI10,oracle_pair_PERI10,375,88.0,287.0,2,0.5738834336395311,0.27832349659733385,0.5487408932530884,
2026,LOCAL3,T1,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.579862210959772,0.3174170562380893,0.5405646183085207,
2026,LOCAL3,T1,HR,CORE,oracle_pair_CORE,375,217.0,158.0,2,0.526278947675436,0.599469767706988,0.5503704135798868,
2026,LOCAL3,T1,HR,CORE_PERI,oracle_pair_CORE_PERI,375,217.0,158.0,2,0.5456162865309455,0.6224655738934651,0.5668348597095024,
2026,LOCAL3,T1,HR,FIXED_P3,oracle_pair_CORE,375,217.0,158.0,2,0.5800326663944467,0.6547767330063494,0.5779910167415272,
2026,LOCAL3,T1,HR,FIXED_P3,oracle_pair_CORE_PERI,375,217.0,158.0,2,0.5800326663944467,0.6547767330063494,0.5779910167415272,
2026,LOCAL3,T1,HR,FIXED_P3,oracle_pair_LOCAL_REST,365,213.0,152.0,2,0.5781751914998764,0.6578981747590429,0.559843711391154,
2026,LOCAL3,T1,HR,FIXED_P3,oracle_pair_PERI10,375,217.0,158.0,2,0.5800326663944467,0.6547767330063494,0.5779910167415272,
2026,LOCAL3,T1,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.5800326663944467,0.6547767330063494,0.5779910167415272,
2026,LOCAL3,T1,HR,LOCAL_REST,oracle_pair_LOCAL_REST,365,213.0,152.0,2,0.5171114405732642,0.6220558464298467,0.4894366197183099,
2026,LOCAL3,T1,HR,PERI10,oracle_pair_PERI10,375,217.0,158.0,2,0.5781076824359798,0.6380853266503888,0.5538703844134631,
2026,LOCAL3,T1,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.5611619903167473,0.6311602845205078,0.529049757918684,
2026,LOCAL3,T1,subtype_4class,CORE,oracle_pair_CORE,375,,,4,0.5494577579158293,0.29001946967209047,0.23727666559938376,
2026,LOCAL3,T1,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,375,,,4,0.5565723991822296,0.28074282667823863,0.2904236275908637,
2026,LOCAL3,T1,subtype_4class,FIXED_P3,oracle_pair_CORE,375,,,4,0.5552716497128722,0.28974856309707947,0.3141500768977062,
2026,LOCAL3,T1,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,375,,,4,0.5552716497128722,0.28974856309707947,0.3141500768977062,
2026,LOCAL3,T1,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,365,,,4,0.550866445779155,0.2892667134817573,0.29953832022963534,
2026,LOCAL3,T1,subtype_4class,FIXED_P3,oracle_pair_PERI10,375,,,4,0.5552716497128722,0.28974856309707947,0.3141500768977062,
2026,LOCAL3,T1,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.5552716497128722,0.28974856309707947,0.3141500768977062,
2026,LOCAL3,T1,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,365,,,4,0.550693956341846,0.2863053166250766,0.259128606921976,
2026,LOCAL3,T1,subtype_4class,PERI10,oracle_pair_PERI10,375,,,4,0.5356960403678056,0.27117924482504846,0.26411760534515477,
2026,LOCAL3,T1,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.5469072126997034,0.2803453388314273,0.2946531878181095,
2026,LOCAL3,T2,HER2,CORE,oracle_pair_CORE,374,88.0,286.0,2,0.4930864589955499,0.23225018765489447,0.5284090909090908,
2026,LOCAL3,T2,HER2,CORE_PERI,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5077082008900191,0.28018915797948374,0.4873251748251748,
2026,LOCAL3,T2,HER2,FIXED_P3,oracle_pair_CORE,374,88.0,286.0,2,0.5083439287984743,0.2494612424734831,0.49344405594405594,
2026,LOCAL3,T2,HER2,FIXED_P3,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5083439287984743,0.2494612424734831,0.49344405594405594,
2026,LOCAL3,T2,HER2,FIXED_P3,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.48425955669771925,0.23219118093599872,0.48684950208801797,
2026,LOCAL3,T2,HER2,FIXED_P3,oracle_pair_PERI10,374,88.0,286.0,2,0.5083439287984743,0.2494612424734831,0.49344405594405594,
2026,LOCAL3,T2,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.5051472917326576,0.24619629487982247,0.5007918910357935,
2026,LOCAL3,T2,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.4460327658207517,0.21535637592524637,0.47787504015419213,
2026,LOCAL3,T2,HER2,PERI10,oracle_pair_PERI10,374,88.0,286.0,2,0.48378893833439285,0.22955261348709752,0.4785839160839161,
2026,LOCAL3,T2,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.458504909724422,0.22008008320913114,0.4692746278112132,
2026,LOCAL3,T2,HR,CORE,oracle_pair_CORE,374,216.0,158.0,2,0.5266057196436943,0.598915364474389,0.5219467885607126,
2026,LOCAL3,T2,HR,CORE_PERI,oracle_pair_CORE_PERI,374,216.0,158.0,2,0.541461556493202,0.6021396207877311,0.5179617909048289,
2026,LOCAL3,T2,HR,FIXED_P3,oracle_pair_CORE,374,216.0,158.0,2,0.5416080637599625,0.6055341000226182,0.5486990154711674,
2026,LOCAL3,T2,HR,FIXED_P3,oracle_pair_CORE_PERI,374,216.0,158.0,2,0.5416080637599625,0.6055341000226182,0.5486990154711674,
2026,LOCAL3,T2,HR,FIXED_P3,oracle_pair_LOCAL_REST,371,216.0,155.0,2,0.5450716845878136,0.611933188733053,0.549731182795699,
2026,LOCAL3,T2,HR,FIXED_P3,oracle_pair_PERI10,374,216.0,158.0,2,0.5416080637599625,0.6055341000226182,0.5486990154711674,
2026,LOCAL3,T2,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.5498745843784636,0.6119877407104519,0.551784985125124,
2026,LOCAL3,T2,HR,LOCAL_REST,oracle_pair_LOCAL_REST,371,216.0,155.0,2,0.5437574671445639,0.6115108362128316,0.5307198327359618,
2026,LOCAL3,T2,HR,PERI10,oracle_pair_PERI10,374,216.0,158.0,2,0.5203059071729959,0.5865670479825205,0.5241443975621191,
2026,LOCAL3,T2,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.5553870384413463,0.608911668841353,0.5354080382663478,
2026,LOCAL3,T2,subtype_4class,CORE,oracle_pair_CORE,374,,,4,0.491260325434253,0.24873031769615,0.25392720571041666,
2026,LOCAL3,T2,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,374,,,4,0.5220850760960357,0.2751656852376602,0.27579418139610495,
2026,LOCAL3,T2,subtype_4class,FIXED_P3,oracle_pair_CORE,374,,,4,0.5005202956450605,0.2602819354385021,0.2571182461211092,
2026,LOCAL3,T2,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,374,,,4,0.5005202956450605,0.2602819354385021,0.2571182461211092,
2026,LOCAL3,T2,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,371,,,4,0.49969699526601863,0.2684053023279903,0.25330411095198324,
2026,LOCAL3,T2,subtype_4class,FIXED_P3,oracle_pair_PERI10,374,,,4,0.5005202956450605,0.2602819354385021,0.2571182461211092,
2026,LOCAL3,T2,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.49713638072260313,0.25885223251862655,0.25925926722453274,
2026,LOCAL3,T2,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,371,,,4,0.4853179221126438,0.25558344034951436,0.25235260865940207,
2026,LOCAL3,T2,subtype_4class,PERI10,oracle_pair_PERI10,374,,,4,0.4862262041336065,0.2432929007627611,0.24968991757482342,
2026,LOCAL3,T2,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.50437499372756,0.26405398758149584,0.2757878509366483,
2026,LOCAL3,T3,HER2,CORE,oracle_pair_CORE,374,88.0,286.0,2,0.5754132231404958,0.29088342764240105,0.534527972027972,
2026,LOCAL3,T3,HER2,CORE_PERI,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5146217418944692,0.24809231643437826,0.5345279720279721,
2026,LOCAL3,T3,HER2,FIXED_P3,oracle_pair_CORE,374,88.0,286.0,2,0.5678639542275905,0.30461556969416415,0.5659965034965035,
2026,LOCAL3,T3,HER2,FIXED_P3,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5678639542275905,0.30461556969416415,0.5659965034965035,
2026,LOCAL3,T3,HER2,FIXED_P3,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.5622389977513653,0.2961875637131499,0.5701694506906521,
2026,LOCAL3,T3,HER2,FIXED_P3,oracle_pair_PERI10,375,88.0,287.0,2,0.5667168197656003,0.3032296283673358,0.5649548622109597,
2026,LOCAL3,T3,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.5667168197656003,0.3032296283673358,0.5649548622109597,
2026,LOCAL3,T3,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.5097173144876325,0.2689057883845592,0.502790716350787,
2026,LOCAL3,T3,HER2,PERI10,oracle_pair_PERI10,375,88.0,287.0,2,0.5831089642065252,0.3129894628901561,0.5517698764649984,
2026,LOCAL3,T3,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.5778032942667088,0.31239576695388277,0.5042762115932847,
2026,LOCAL3,T3,HR,CORE,oracle_pair_CORE,374,217.0,157.0,2,0.4736857553787901,0.579697274373786,0.48161084857201564,
2026,LOCAL3,T3,HR,CORE_PERI,oracle_pair_CORE_PERI,374,217.0,157.0,2,0.44494995450409464,0.5538659817557929,0.48024597141096015,
2026,LOCAL3,T3,HR,FIXED_P3,oracle_pair_CORE,374,217.0,157.0,2,0.4592444744489126,0.5523768223061268,0.49760779594352633,
2026,LOCAL3,T3,HR,FIXED_P3,oracle_pair_CORE_PERI,374,217.0,157.0,2,0.4592444744489126,0.5523768223061268,0.49760779594352633,
2026,LOCAL3,T3,HR,FIXED_P3,oracle_pair_LOCAL_REST,371,215.0,156.0,2,0.46845557543231964,0.5584868309563459,0.47018485390578413,
2026,LOCAL3,T3,HR,FIXED_P3,oracle_pair_PERI10,375,217.0,158.0,2,0.4608003266639445,0.5520209401547509,0.49521670652744565,
2026,LOCAL3,T3,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.4608003266639445,0.5520209401547509,0.49521670652744565,
2026,LOCAL3,T3,HR,LOCAL_REST,oracle_pair_LOCAL_REST,371,215.0,156.0,2,0.5106440071556351,0.5882094500355262,0.49658616577221226,
2026,LOCAL3,T3,HR,PERI10,oracle_pair_PERI10,375,217.0,158.0,2,0.47278772676894354,0.5703013015368678,0.4538441346322114,
2026,LOCAL3,T3,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.46724610628244767,0.5703844974290628,0.486860526162282,
2026,LOCAL3,T3,subtype_4class,CORE,oracle_pair_CORE,374,,,4,0.4921930153769646,0.2658782331982531,0.23741539237454592,
2026,LOCAL3,T3,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,374,,,4,0.5128613343656601,0.2597767817177774,0.24723465393322433,
2026,LOCAL3,T3,subtype_4class,FIXED_P3,oracle_pair_CORE,374,,,4,0.5062741483521337,0.26750921884878337,0.28205219311103136,
2026,LOCAL3,T3,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,374,,,4,0.5062741483521337,0.26750921884878337,0.28205219311103136,
2026,LOCAL3,T3,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,371,,,4,0.5188404002996957,0.2799730041548256,0.29205624335734276,
2026,LOCAL3,T3,subtype_4class,FIXED_P3,oracle_pair_PERI10,375,,,4,0.5086722235947788,0.27124498114796486,0.293873142212267,
2026,LOCAL3,T3,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.5086722235947788,0.27124498114796486,0.293873142212267,
2026,LOCAL3,T3,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,371,,,4,0.5040705797525158,0.27437555337248176,0.28367139126491536,
2026,LOCAL3,T3,subtype_4class,PERI10,oracle_pair_PERI10,375,,,4,0.4982026475821214,0.26553570234739265,0.26096281938412896,
2026,LOCAL3,T3,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.5211858278437375,0.27476267132148624,0.2886223725900181,
3026,LOCAL0,T0,HER2,CORE,oracle_pair_CORE,808,201.0,607.0,2,0.5285434442286099,0.2895884677675932,0.5127123853549387,
3026,LOCAL0,T0,HER2,CORE_PERI,oracle_pair_CORE_PERI,808,201.0,607.0,2,0.4877752915816306,0.2503733959368385,0.5121345496569869,
3026,LOCAL0,T0,HER2,FIXED_P3,oracle_pair_CORE,808,201.0,607.0,2,0.5033481685477063,0.26290079407956485,0.5058726138664176,
3026,LOCAL0,T0,HER2,FIXED_P3,oracle_pair_CORE_PERI,808,201.0,607.0,2,0.5033481685477063,0.26290079407956485,0.5058726138664176,
3026,LOCAL0,T0,HER2,FIXED_P3,oracle_pair_LOCAL_REST,757,187.0,570.0,2,0.5011820996341121,0.2671971338876997,0.49849423022797634,
3026,LOCAL0,T0,HER2,FIXED_P3,oracle_pair_PERI10,808,201.0,607.0,2,0.5033481685477063,0.26290079407956485,0.5058726138664176,
3026,LOCAL0,T0,HER2,FIXED_P3,oracle_pair_PERI20,808,201.0,607.0,2,0.5033481685477063,0.26290079407956485,0.5058726138664176,
3026,LOCAL0,T0,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,757,187.0,570.0,2,0.5038371329393001,0.24985030273503628,0.5075194671169904,
3026,LOCAL0,T0,HER2,PERI10,oracle_pair_PERI10,808,201.0,607.0,2,0.5199045956379552,0.2730369978395123,0.4918857114755711,
3026,LOCAL0,T0,HER2,PERI20,oracle_pair_PERI20,808,201.0,607.0,2,0.5130525297728818,0.275640317078899,0.5186587654806691,
3026,LOCAL0,T0,HR,CORE,oracle_pair_CORE,808,453.0,355.0,2,0.5282529614774741,0.5809821597139346,0.5196001616764605,
3026,LOCAL0,T0,HR,CORE_PERI,oracle_pair_CORE_PERI,808,453.0,355.0,2,0.5192301713148649,0.5647891807354815,0.5158007648540248,
3026,LOCAL0,T0,HR,FIXED_P3,oracle_pair_CORE,808,453.0,355.0,2,0.5012094642912663,0.5639038644554961,0.5072288032832758,
3026,LOCAL0,T0,HR,FIXED_P3,oracle_pair_CORE_PERI,808,453.0,355.0,2,0.5012094642912663,0.5639038644554961,0.5072288032832758,
3026,LOCAL0,T0,HR,FIXED_P3,oracle_pair_LOCAL_REST,757,428.0,329.0,2,0.4915135073715308,0.5621200806714803,0.48453966991449593,
3026,LOCAL0,T0,HR,FIXED_P3,oracle_pair_PERI10,808,453.0,355.0,2,0.5012094642912663,0.5639038644554961,0.5072288032832758,
3026,LOCAL0,T0,HR,FIXED_P3,oracle_pair_PERI20,808,453.0,355.0,2,0.5012094642912663,0.5639038644554961,0.5072288032832758,
3026,LOCAL0,T0,HR,LOCAL_REST,oracle_pair_LOCAL_REST,757,428.0,329.0,2,0.5026276169644632,0.5744424889910926,0.5066116524159873,
3026,LOCAL0,T0,HR,PERI10,oracle_pair_PERI10,808,453.0,355.0,2,0.5225507570811181,0.5755789691192308,0.5218480863103566,
3026,LOCAL0,T0,HR,PERI20,oracle_pair_PERI20,808,453.0,355.0,2,0.5088455678885676,0.5811126906338546,0.5080620588875415,
3026,LOCAL0,T0,pCR,CORE,oracle_pair_CORE,808,275.0,533.0,2,0.5127477400648133,0.36069343520297975,0.5083506737165274,0.24740462144910982
3026,LOCAL0,T0,pCR,CORE_PERI,oracle_pair_CORE_PERI,808,275.0,533.0,2,0.5241753368582637,0.36907818728285746,0.5136039570185912,0.24907534737748865
3026,LOCAL0,T0,pCR,FIXED_P3,oracle_pair_CORE,808,275.0,533.0,2,0.5368514412416852,0.38380751881637776,0.5286713286713287,0.2484012266586302
