seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,GAP3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,374,0.36740118421241275,0.27366483575795447,0.00831250037350506,42.38986359995954,19.761422797424455,42.67940335287805,0.00678406280717096,0.049952358217301186,0.061164157045267266,15.890874194637558,-10.77406967536878
2026,GAP3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,367,0.37258424434988474,0.25938249427707677,0.0002757302169715814,34.16432486602523,12.301643468783643,34.34636987087729,0.005300269156142035,0.025260540462787594,0.04122512501799098,7.585146964697231,-8.151587622628288
2026,GAP3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,372,0.2195265454245382,0.11397068696398469,-0.03895826761684451,25.83437183379204,7.282399177591772,25.507316453551763,-0.01282202229449885,0.007786366432531999,0.010056817869615086,2.2387206593793123,-5.739794023424443
2026,GAP3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.10516741956569374,0.034015480615029126,-0.042499592761306104,12.403623954504726,3.1266812705838274,12.201692990259323,-0.01654942182257865,0.0018060529615648887,0.0014455790727285625,0.8881896373666837,-2.53616593162712
2026,GAP3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.074577895317182,0.045226863004064644,-0.007184746968131428,24.175894078611048,13.13575767892155,24.222567386068665,0.0019268522082618092,0.019936765309842085,0.006385925002429239,-10.926765316519884,-0.10727722793254621
2026,GAP3,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,365,0.20723428828077384,0.18812566200149236,-0.0043180411044778655,17.025992328284893,9.545015407680925,17.02259769956717,-0.0001994189592936144,0.14981514955350128,0.07281584727545487,-7.675505459775509,0.19709559065263038
2026,GAP3,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,371,0.0880872873569161,0.006377639630461269,-0.010790122587579054,22.205652660106523,7.246188547626943,22.209881182479446,0.00019038923883387378,0.011627096065521737,0.0006876945872423964,-4.808670709892005,-0.5124976801530006
2026,LOCAL0,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.7576525201956992,0.606927284712225,0.28663595389986674,36.03685846343384,15.553331916177063,42.77656700591202,0.1575560876950857,0.16835529403535723,0.2490290722581962,12.616504063552597,-8.854480876878842
2026,LOCAL0,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.5669450449425418,0.35775695455443174,0.07471674973225895,36.24427792023609,11.805168841698515,37.95576601319648,0.04509164937852507,0.06104457712492951,0.08839172912887916,8.37903693630226,-7.6315229104375515
2026,LOCAL0,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.37655728751848905,0.23480161543140204,-0.00900607605517223,31.242684021008163,7.910224565586109,31.345565059981617,0.0032821561447874607,0.006693175493133859,0.019209549795439308,2.527332628896502,-6.277248392369033
