aggregation_level,task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,fold,n,n_patients,n_folds,mae,rmse,r2,spearman,pearson,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_variance_ratio,fold_centered_target_variance,fold_centered_predicted_variance,fold_centered_variance_ratio,near_constant_prediction,near_constant_definition,b0_mae,b0_rmse,rmse_gain_over_b0,sign_accuracy,shrinkage_accuracy,shrinkage_balanced_accuracy,zero_change_mae,zero_change_rmse,rmse_gain_over_zero_change
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T1→T2,single_output_ridge,128,0,69,69,1,1.0704132623631795,1.446367584114707,-0.1387357000748084,-0.02406138678167485,0.030303366481181142,1.864123156995471,0.2682993545034562,0.1439279124325089,4.622525065631021,0.7765692143791716,0.16799675574569592,4.622525065631021,0.7765692143791716,0.16799675574569592,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9928328427530402,1.3661541467492784,-0.05871477794529558,0.782608695652174,0.782608695652174,0.5175324675324675,0.8691360040624109,1.5284881420899459,0.05372665689310031
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T1→T2,single_output_ridge,128,1,67,67,1,0.8808094797052377,1.1926261346461422,-0.0003125845926914561,0.2417099972243402,0.10373509091142814,1.4434567598043486,0.05252436502335355,0.03638790332068755,4.567706502279029,0.16771847085486297,0.03671831164528212,4.567706502279029,0.16771847085486297,0.03671831164528212,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8868037899326279,1.1956839495328955,0.0025573772132241436,0.8208955223880597,0.8208955223880597,0.5,0.8571760478127458,1.442692045074701,0.17333284070032468
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T1→T2,single_output_ridge,128,2,83,83,1,0.8077232907579607,1.1704602703142164,-0.006303551313210587,0.10333644698187938,0.15516876267536772,1.377998002829351,0.02544686009542693,0.018466543524140525,4.77318280414481,0.08858809585296358,0.018559543911881565,4.77318280414481,0.08858809585296358,0.018559543911881565,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8190710451987911,1.1824065270167747,0.010103341304025846,0.8313253012048193,0.8313253012048193,0.5,0.8883372937786241,1.4448670044812026,0.18991833387842874
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T1→T2,single_output_ridge,128,3,72,72,1,1.0380901017594666,1.4604908409491373,-0.057846720529012075,0.14889015745184297,-0.005928308549989627,2.044791726269533,0.04964697599360634,0.02427972265135337,6.2764533733983,0.15239054694542276,0.024279722620310487,6.2764533733983,0.15239054694542276,0.024279722620310487,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.0534421664719018,1.43508152841368,-0.017705832060666563,0.9027777777777778,0.9027777777777778,0.5,1.0688344270345143,1.7608679957739202,0.17058470910124296
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T1→T2,single_output_ridge,128,4,84,84,1,1.1044400773491756,1.5384386552856155,-0.029340098183021857,0.10267289986052551,0.04147713778920404,2.327033683614645,0.05988913665408884,0.025736256881791847,5.532189356310595,0.18210419666515637,0.03291720238343419,5.532189356310595,0.18210419666515637,0.03291720238343419,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.08247281156851,1.5274678484887712,-0.0071823487530022585,0.7976190476190477,0.7976190476190477,0.5,0.9301611424889507,1.675439280492861,0.08176997328542059
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T2→T3,single_output_ridge,128,0,69,69,1,0.8858093080239453,1.128100677463482,-0.09849196966062146,-0.3100667619140253,-0.21170483067745935,1.1755443315404943,0.024851153243435033,0.02114012426130182,3.4025111085251076,0.07192950794230157,0.02114012435171181,3.4025111085251076,0.07192950794230157,0.02114012435171181,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8615816434953761,1.0841177650944116,-0.04057023488148465,0.6956521739130435,0.6956521739130435,0.5,0.697738017132335,1.2777468791129223,0.11711725076044194
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T2→T3,single_output_ridge,128,1,67,67,1,1.012433147843776,1.3292822992578937,-0.05713555758297861,-0.16241301751988432,-0.16426400957379114,1.696815527294162,0.023048032751100237,0.013583110468027088,4.758317365721105,0.07359595508691266,0.015466802533411823,4.758317365721105,0.07359595508691266,0.015466802533411823,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9831999011654894,1.295806369784309,-0.025834052258252797,0.6716417910447762,0.6716417910447762,0.5,0.8218520069653791,1.449468114839234,0.08291718482863675
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T2→T3,single_output_ridge,128,2,83,83,1,0.8405444652322653,1.0639805019688313,-0.04253674140793784,0.0025999787046410367,0.02393738656524735,1.099107595776249,0.025868448626071253,0.023535865574472313,3.7556258214029796,0.09005577104051807,0.023978898677098816,3.7556258214029796,0.09005577104051807,0.023978898677098816,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.818709890672783,1.0515416060614167,-0.011829199943885186,0.6385542168674698,0.6385542168674698,0.5,0.6913963615713437,1.2058366227781152,0.11764124436896183
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T2→T3,single_output_ridge,128,3,72,72,1,1.1478874593516208,1.4844011994402408,-0.00018910916703140934,0.01427678055294906,0.06332981126009017,2.2340589035559177,0.03588329722040454,0.016061929774228264,6.6015489964501315,0.11014316945158623,0.016684443228523155,6.6015489964501315,0.11014316945158623,0.016684443228523155,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.1343702030425857,1.484382641925435,-1.250184034884615e-05,0.6527777777777778,0.6527777777777778,0.5,0.9248998504947699,1.6861942535278647,0.11967366966494597
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,ld,,T2→T3,single_output_ridge,128,4,84,84,1,1.1884243884660135,1.583569180563341,0.022255996992566085,0.20038323644724723,0.2099750074681708,2.595673806859932,0.03132367917035524,0.012067648518689826,7.05930151828673,0.09524554452773508,0.013492205182199226,7.05930151828673,0.09524554452773508,0.013492205182199226,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.207716409262657,1.6102343283463911,0.016559793387608126,0.6428571428571429,0.6428571428571429,0.5,1.1074018238879662,1.849414428801929,0.14374563326555503
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T0→T1,single_output_ridge,128,0,69,69,1,0.05170817560689181,0.06761091435723897,-0.37897851269305005,-0.1020094994519547,-0.09853627665705735,0.0033636925829732996,0.0008717604235297614,0.25916768611451946,0.4159228758463285,0.1077937698268119,0.2591676872965232,0.4159228758463285,0.1077937698268119,0.2591676872965232,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.043769977049684876,0.05842875268061221,-0.15715142383440908,0.4492753623188406,0.4492753623188406,0.45543293718166383,0.0426550371449275,0.05766033212026732,-0.17257240586503786
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T0→T1,single_output_ridge,128,1,67,67,1,0.06901001952387767,0.09332278421061732,-0.06336799631900947,-0.14989224998004633,-0.18832792350455446,0.008314241900448494,6.953254579460938e-05,0.00836306504275015,1.1369535267474107,0.009561405933217209,0.008409671730884565,1.1369535267474107,0.009561405933217209,0.008409671730884565,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06824869386247526,0.09152515857762865,-0.019640781408359814,0.47761194029850745,0.47761194029850745,0.43949343339587243,0.06873928050746263,0.09187785394950228,-0.015726643570813083
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T0→T1,single_output_ridge,128,2,83,83,1,0.047397944010473654,0.0622381623239162,-0.033223774990361665,0.029133957432517524,0.04602881262587539,0.003794751759271841,0.00017910761673194009,0.047198770326496484,0.5012838129204986,0.02365997962889291,0.047198770475050784,0.5012838129204986,0.02365997962889291,0.047198770475050784,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.045472120161981426,0.06154377410720474,-0.011282834483011801,0.46987951807228917,0.46987951807228917,0.47005813953488373,0.045395463774698754,0.06140577937194928,-0.013555449673962801
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T0→T1,single_output_ridge,128,3,72,72,1,0.04814777944177896,0.06427843369712484,-0.1317895789276935,0.05543764872339058,0.08697564317411872,0.0037020222789571114,0.00013107530725581945,0.03540640692544519,0.44510926030029235,0.015759719452192334,0.03540640660129169,0.44510926030029235,0.015759719452192334,0.03540640660129169,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.047362300151161246,0.06430358628521972,0.00039115373726302134,0.5416666666666666,0.5416666666666666,0.5582218725413061,0.046846679652777744,0.06312944392355874,-0.01820053689934882
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T0→T1,single_output_ridge,128,4,84,84,1,0.05574155085347453,0.07849237114242216,-0.1474810220406675,-0.13896932266882656,-0.15216153936422364,0.005433886708284002,0.00023388274763729635,0.04304152077383952,0.6527956358740239,0.028097317392177138,0.04304152149325848,0.6527956358740239,0.028097317392177138,0.04304152149325848,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.053449004622263686,0.07532892812773827,-0.04199506210043927,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.05285372192857139,0.07401664315728491,-0.06046921062910613
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T1→T2,single_output_ridge,128,0,69,69,1,0.07134926044014175,0.1026591805165068,-0.03056294244470603,-0.030288637194008042,-0.05191274450478771,0.010376747344016429,0.00017537377823784186,0.0169006503120622,1.2830918580598851,0.021685087066105918,0.01690065051063072,1.2830918580598851,0.021685087066105918,0.01690065051063072,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06933401111652894,0.10112569482158877,-0.015164154843370742,0.6811594202898551,0.6811594202898551,0.5,0.0720821579565217,0.10829719490299336,0.052060576375378725
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T1→T2,single_output_ridge,128,1,67,67,1,0.09777865083924939,0.1422647441297243,-0.0067818148602303285,0.14997206480964165,0.13248586865163411,0.020407512863785303,0.00019234528185781453,0.00942521918970077,2.3290405086433874,0.02644935976620332,0.01135633307709597,2.3290405086433874,0.02644935976620332,0.01135633307709597,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0985317832274342,0.14340521034736325,0.007952753005810926,0.6268656716417911,0.6268656716417911,0.4883720930232558,0.10438908244776117,0.15207363630592033,0.06450093793025287
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T1→T2,single_output_ridge,128,2,83,83,1,0.06979397922818455,0.10718923347149958,-0.03734923782910071,0.06643297930397549,-0.04147696851488924,0.011210928382875112,0.00019650710579247312,0.017528174213711074,1.2612662370462988,0.02595843886941454,0.020581252480210213,1.2612662370462988,0.02595843886941454,0.020581252480210213,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06935157465105987,0.10568482437843496,-0.014234863916484864,0.6987951807228916,0.6987951807228916,0.4915254237288136,0.07147793684096382,0.11402494671895647,0.059949278154939535
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T1→T2,single_output_ridge,128,3,72,72,1,0.06268207036375761,0.08093448371371366,-0.22044091234966157,-0.10749887452569298,-0.07901868097854972,0.00544282776010223,0.00022971394301248983,0.04220488928500931,0.6544133963795621,0.027619445431229264,0.0422048900343872,0.6544133963795621,0.027619445431229264,0.0422048900343872,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.060957033708228754,0.07937809115457192,-0.01960733165163916,0.5972222222222222,0.5972222222222222,0.5,0.057183487138888864,0.07471854947567536,-0.08319131302277091
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T1→T2,single_output_ridge,128,4,84,84,1,0.07750595958060626,0.09938241566953872,0.014975437334565966,0.20354358610914244,0.13057283042504708,0.010147831121356376,0.00020628598740908308,0.020328086360734642,1.2191016113917645,0.02478200260747817,0.020328086170919142,1.2191016113917645,0.02478200260747817,0.020328086170919142,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07865649764623826,0.10017593716931725,0.007921278524575422,0.6190476190476191,0.6190476190476191,0.5,0.07700182935714281,0.10773734817058607,0.077549082494759
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T2→T3,single_output_ridge,128,0,69,69,1,0.08294669032088743,0.11305974144483104,0.002757225235583083,0.10281329923273658,0.16409864699255616,0.013006344573753076,0.0002622844017801727,0.02016588137373087,1.501926352192824,0.032431644832164985,0.021593365603323048,1.501926352192824,0.032431644832164985,0.021593365603323048,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08303668691468014,0.1144717146388881,0.012334690700766234,0.5652173913043478,0.5652173913043478,0.5,0.07608312997101448,0.11590387700713442,0.02453874396391686
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T2→T3,single_output_ridge,128,1,67,67,1,0.08514806477685723,0.12424967830460587,-0.0952907742494602,-0.0507622316226355,-0.09225368668654252,0.014308430011368943,0.0005295741253947602,0.03701133702118125,1.4918600480835005,0.07282162801265211,0.04881264037213244,1.4918600480835005,0.07282162801265211,0.04881264037213244,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08179966962036371,0.11997174628783415,-0.03565782902341173,0.6119402985074627,0.6119402985074627,0.4880952380952381,0.08689449968656711,0.12077665931367576,-0.028755713319658396
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T2→T3,single_output_ridge,128,2,83,83,1,0.09462866939594018,0.13761732341765953,-0.0026741687871045805,0.0518240208219638,0.05012030865442833,0.01911835963896818,0.00027756901639696226,0.01451845355138129,2.0465522490672177,0.03666665546330612,0.01791630557197752,2.0465522490672177,0.03666665546330612,0.01791630557197752,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09432528735125842,0.13743371011029967,-0.0013360136113075682,0.6024096385542169,0.6024096385542169,0.49019607843137253,0.09648742705421685,0.14241852998863017,0.033711951466946985
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T2→T3,single_output_ridge,128,3,72,72,1,0.0899470615250701,0.13043449369639942,-0.0473382059900751,0.007042253521126761,-0.0024743059876003877,0.01647297785833953,9.759533508730404e-05,0.005924571496822349,1.837531141889264,0.011734285679122974,0.006385897583786432,1.837531141889264,0.011734285679122974,0.006385897583786432,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08883149407409804,0.13024272281541147,-0.0014724114855902337,0.7083333333333334,0.7083333333333334,0.5,0.09710395247222219,0.14104843857819238,0.07525035362875679
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,current_only,sphericity,,T2→T3,single_output_ridge,128,4,84,84,1,0.09267817831487442,0.13087087982180506,0.007271415112366619,0.08300091120785663,0.08889926266227234,0.017460501391858944,0.00022030009050120764,0.01261705409009181,1.9277625836755437,0.0264655757077769,0.01372864891760512,1.9277625836755437,0.0264655757077769,0.01372864891760512,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09025522342818013,0.13142491868863362,0.004215630280442978,0.6666666666666666,0.6666666666666666,0.5172413793103449,0.09503973630952377,0.13684513031850115,0.04365701930928252
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T0→T1,single_output_ridge,384,0,69,69,1,8.449545867850821,12.436122460953122,-0.00015243656575503195,0.20160759956156374,0.11353071221705695,156.90759314247475,7.5967975030335255,0.048415741717072316,1.7043744393485725,0.09815713468458756,0.05759129708733728,1.7043744393485725,0.09815713468458756,0.05759129708733728,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.45569653581074,12.52769636258005,0.007309715926741116,0.7536231884057971,0.7536231884057971,0.5,9.067991739130434,14.113249885271856,0.11883353855081465
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T0→T1,single_output_ridge,384,1,67,67,1,8.712714944664567,13.935740685115816,0.028312004842564353,0.17890494053795197,0.22229025738456218,202.89163541385406,4.643461060345029,0.022886409540114335,1.5791283118981179,0.05799749971818647,0.03672754093584281,1.5791283118981179,0.05799749971818647,0.03672754093584281,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.954346085155096,14.181634638106406,0.017338900575668968,0.6417910447761194,0.6417910447761194,0.5093873517786561,9.311818656716417,15.160838776039544,0.08080674882315184
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T0→T1,single_output_ridge,384,2,83,83,1,7.309289927079052,10.582701791647388,-0.10248663242932032,0.04151798832962511,0.027626559455636357,102.8215211036084,9.512295013152606,0.0925126851952279,1.2391856118082571,0.11589312600513607,0.09352362140165695,1.2391856118082571,0.11589312600513607,0.09352362140165695,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.539495810576052,10.425967147791637,-0.01503310356094395,0.6746987951807228,0.6746987951807228,0.5572327044025157,7.139688433734939,10.687440061791257,0.009800127021841255
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T0→T1,single_output_ridge,384,3,72,72,1,7.218627605368496,9.12999218009333,-0.038669417594245914,0.1425815164962377,0.15519896139634856,81.38373443041972,12.253858995748411,0.15056889538812004,1.0527199746030198,0.15850688259606074,0.15056889431193096,1.0527199746030198,0.15850688259606074,0.15056889431193096,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.968995868997627,9.063086612106346,-0.007382205516784132,0.6805555555555556,0.6805555555555556,0.523070097604259,7.776178333333332,9.908793944072974,0.07859702889931325
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T0→T1,single_output_ridge,384,4,84,84,1,9.047476767576441,13.237191130783739,-0.11478816319574947,-0.015632277007188417,-0.08978111856860337,159.07448439880963,7.684265220028414,0.04830608283326874,1.5282419908645286,0.09309547695607491,0.06091671182481426,1.5282419908645286,0.09309547695607491,0.06091671182481426,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.74257103557388,12.749630739186266,-0.038241138239317435,0.7619047619047619,0.7619047619047619,0.48484848484848486,10.015562857142857,14.72256689554573,0.1008910861333147
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T1→T2,single_output_ridge,384,0,69,69,1,6.619650217173445,8.112308669267753,-0.01774230377011432,0.15809280233832668,0.14160823645328954,65.6132099714411,3.203896941202932,0.04883005941330206,0.847778906756192,0.04139709442664689,0.048830059460953354,0.847778906756192,0.04139709442664689,0.048830059460953354,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.54182612880911,8.123763249789818,0.001410009150914273,0.5507246376811594,0.5507246376811594,0.48717948717948717,6.496284492753623,8.27628900854751,0.019813268858833066
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T1→T2,single_output_ridge,384,1,67,67,1,6.365346082579192,9.145737390791103,-0.04721674029564382,0.15663660308085245,0.24687966373489376,81.08336149652774,4.767798203663828,0.05880119072108278,0.9070989989249894,0.05955048860748198,0.0656493819065568,0.9070989989249894,0.05955048860748198,0.0656493819065568,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.263055578057449,9.292383557996388,0.01578132954693752,0.6716417910447762,0.6716417910447762,0.5470588235294118,6.941061641791044,10.120696514494444,0.09633320417295833
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T1→T2,single_output_ridge,384,2,83,83,1,6.262645695639221,8.060993886199661,-0.14810868440537295,0.23624113177448466,0.2122759723447183,57.28730889909764,23.25045436074363,0.4058569831181206,0.6890947799821016,0.283272105541361,0.41107858275855563,0.6890947799821016,0.283272105541361,0.41107858275855563,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.69053650780422,7.5994626534542,-0.060732087753030836,0.6265060240963856,0.6265060240963856,0.6019503546099291,5.601973614457831,7.761081248257502,-0.038643151430671485
fold_test,change,m0,m0_final,ema_target,ema_global_pool,global_pool,observed_combined,bpe,,T1→T2,single_output_ridge,384,3,72,72,1,7.586186693766068,11.637627158043264,0.013225199575102042,0.13557141938388323,0.15349443384535297,139.1826099433646,4.623609745083314,0.03321973734337017,1.3023948738138356,0.05980760569288422,0.045921253911072386,1.3023948738138356,0.05980760569288422,0.045921253911072386,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.638349697487905,11.78697800810805,0.012670834709460803,0.6388888888888888,0.6388888888888888,0.4987234042553192,7.530574583333333,11.873603739202759,0.019874048885459867
