task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T0→T1,single_output_ridge,14,rmse_gain_over_b0,0.06513134407624381,0.015815542824948577,0.10729996070946647,2000,2000,patient within fold,percentile,4250347070
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T0→T1,single_output_ridge,14,rmse_gain_over_zero_change,0.2996260177135563,0.2518087146325943,0.34456352816799307,2000,2000,patient within fold,percentile,4250347070
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,mae,0.8481877283390381,0.7844872094375317,0.9151329341730557,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,rmse,1.0613809853571552,0.9850537978249737,1.1377765490504557,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,r2,0.10289823831643219,0.015502730963444584,0.17578484465989216,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,spearman,0.3529655388960003,0.25785919645519745,0.4471358799982983,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,pearson,0.32596615759588754,0.22601495371226676,0.42607075505045,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,predicted_to_target_variance_ratio,0.1473603610105142,0.11313209991035522,0.19181011530454745,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,fold_centered_variance_ratio,0.15652107643554525,0.12102744509376831,0.20138276461202304,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,sign_accuracy,0.904891304347826,0.875,0.9347826086956522,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,shrinkage_accuracy,0.904891304347826,0.875,0.9347826086956522,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,shrinkage_balanced_accuracy,0.5106739032112166,0.4912016991547352,0.5487742854236599,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,rmse_gain_over_b0,0.05601243293871852,0.013035315412565304,0.09610571938735298,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T1→T2,single_output_ridge,14,rmse_gain_over_zero_change,0.3860717890294379,0.34428329279777087,0.42557425443900104,2000,2000,patient within fold,percentile,1575262097
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,mae,0.8465589302351083,0.7674062371166328,0.9255553686084466,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,rmse,1.1562019908577486,1.0421972424394117,1.2722868196928412,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,r2,0.13251483080545245,0.05336768370695572,0.1959254127692249,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,spearman,0.35831207145148103,0.2547949541624058,0.45192730830631295,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,pearson,0.36550991094341273,0.26083149078410783,0.46275847631842354,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,predicted_to_target_variance_ratio,0.12224058530934614,0.09414383429549047,0.16172279782842272,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,fold_centered_variance_ratio,0.14733562333452585,0.11588046347864109,0.18678323643992437,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,sign_accuracy,0.8260869565217391,0.7853260869565217,0.8641304347826086,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,shrinkage_accuracy,0.8260869565217391,0.7853260869565217,0.8641304347826086,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,shrinkage_balanced_accuracy,0.5407843137254902,0.509874462085256,0.577689552423312,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,rmse_gain_over_b0,0.07013566787185553,0.03022679491669935,0.10550132814112194,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ftv,,T2→T3,single_output_ridge,14,rmse_gain_over_zero_change,0.23960459724269295,0.19200257062147963,0.285593131247654,2000,2000,patient within fold,percentile,1266053370
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,mae,0.2925101021585703,0.24606378049612299,0.34837860307243784,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,rmse,0.5855304136479583,0.40181945588679346,0.7569795166670814,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,r2,-0.013430962305968741,-0.040434515279213386,-0.005101929114283627,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,spearman,0.013462457746282472,-0.08517460577937287,0.11135857414837105,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,pearson,-0.04246063722143265,-0.10447922797485587,0.031169035730238912,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,predicted_to_target_variance_ratio,0.006474941314389201,0.003655891424944776,0.01432140239970159,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,fold_centered_variance_ratio,0.006314987426691443,0.0036301135663011855,0.013200765884957784,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,sign_accuracy,0.7311827956989247,0.6854838709677419,0.7768817204301075,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,shrinkage_accuracy,0.7311827956989247,0.6854838709677419,0.7768817204301075,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,shrinkage_balanced_accuracy,0.5,0.5,0.5,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,rmse_gain_over_b0,-0.00319041080298694,-0.009129406414545651,0.0018723321606238048,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T0→T1,single_output_ridge,14,rmse_gain_over_zero_change,0.07322089361420803,0.051791246597828855,0.10880503495147187,2000,2000,patient within fold,percentile,3502646180
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,mae,0.9613159902520377,0.8709244754190175,1.0571417368935105,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,rmse,1.3381894498753146,1.2069516424635054,1.4683557038127888,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,r2,0.0017832013794566448,-0.041225691899582265,0.03608929972942985,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,spearman,0.08366701263705804,-0.015358902073487828,0.18202187762829086,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,pearson,0.10322944399934902,0.006816625199075536,0.19747244452004242,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,predicted_to_target_variance_ratio,0.038381958746815444,0.02889252265507976,0.05041586729222583,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,fold_centered_variance_ratio,0.04002690914921304,0.030119651960011918,0.05162673974205707,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,sign_accuracy,0.8288043478260869,0.7880434782608695,0.8668478260869565,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,shrinkage_accuracy,0.8315217391304348,0.7907608695652174,0.8668478260869565,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,shrinkage_balanced_accuracy,0.5079365079365079,0.5,0.5258620689655172,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,rmse_gain_over_b0,0.006152812657648357,-0.012714489385743107,0.02510988166774744,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T1→T2,single_output_ridge,14,rmse_gain_over_zero_change,0.1466886374790283,0.11003128310030309,0.1776782206976227,2000,2000,patient within fold,percentile,2333037505
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,mae,0.9914934492481752,0.9045299597249121,1.0811732713526176,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,rmse,1.3221148491293757,1.1981670254650734,1.4379908609218544,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,r2,0.0005793500611115387,-0.022568180084928086,0.013200763694415566,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,spearman,0.04190156941888733,-0.05326753980831023,0.14322288374279218,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,pearson,0.04481500322235128,-0.048221383566551625,0.1363901530776212,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,predicted_to_target_variance_ratio,0.005653583172910964,0.004327376479966561,0.007504995508293984,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,fold_centered_variance_ratio,0.0055675415498373975,0.004290034914360623,0.007320680261253132,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,sign_accuracy,0.6603260869565217,0.6114130434782609,0.7092391304347826,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,shrinkage_accuracy,0.6603260869565217,0.6114130434782609,0.7092391304347826,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,shrinkage_balanced_accuracy,0.5,0.5,0.5,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,rmse_gain_over_b0,0.00010562491071794263,-0.0069143949033024085,0.006555880079277181,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,ld,,T2→T3,single_output_ridge,14,rmse_gain_over_zero_change,0.12391989986407886,0.08834945833735632,0.15305584295703717,2000,2000,patient within fold,percentile,2004041383
change,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,observed_difference,sphericity,,T0→T1,single_output_ridge,14,mae,0.049736358374668804,0.04554137403958985,0.054325388460423715,2000,2000,patient within fold,percentile,3613048114
