task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,comparison_type,comparison_dimension,left_method,right_method,pair_scope,fold,n,mae_reduction,rmse_reduction,r2_gain,spearman_gain,pearson_gain,sign_accuracy_gain,rmse_gain_over_b0_difference
change,,,online,online_global_pool,global_pool,observed_difference,sphericity,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0002187888196468063,-0.0005674864061735729,-0.011182382683225245,-0.18797953964194375,-0.07115059306085136,0.0,-0.005611693518395716
change,,,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0012650778421601644,-0.0014711620546806053,-0.02594743512115605,-0.0513701132626964,-0.10995422652579068,-0.01449275362318836,-0.012851751712827276
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.03930499398875398,-0.021342869922815977,-0.061383481931210016,-0.027877237851662406,-0.10192570171101453,0.0,-0.03099905853023219
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.029563527805887557,-0.024849592524846198,-0.04088081402597654,-0.08812568505663136,-0.1311532423493169,0.0,-0.020570451025145497
change,,,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.09308879683681526,-0.051559107312509234,-0.08364928147996031,0.03525758129338691,0.10435102267003024,-0.02898550724637683,-0.041473519070144814
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.001165172391952518,0.0006419425522236066,0.0016339777033902436,-0.08685877729696978,-0.0187837293556999,0.0,0.0008059933220001675
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.03910391143669689,0.013772900095871954,0.020421045247204117,0.12374166489922836,0.09010729609547313,0.0,0.010081512491576551
change,,,online,online_preprojector,preprojector,observed_difference,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.016048884915138117,-0.02421558570845672,-0.04602743545675603,-0.23287263524086288,-0.06894270348479653,0.0,-0.02233667456445369
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0004738523145461429,-0.0007445565921168906,-0.025524396000637828,-0.02908293752283525,-0.041305449658141286,-0.01449275362318836,-0.012742982828793964
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0007935168527018199,-0.0011560790161615347,-0.0226342986611322,-0.1605042016806723,-0.09829752767329461,0.0,-0.011432099608325554
change,,,online,online_preprojector,preprojector,observed_difference,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0002860940963704678,-0.000512868434609931,-0.009108286329858828,-0.016112531969309465,-0.04271320245920293,-0.04347826086956519,-0.004480307089203854
change,,,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.026351841345931493,-0.0194311110588532,-0.056089178811534635,-0.04128607964925102,-0.0340023987548414,-0.01449275362318847,-0.028222359560787637
change,,,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.005177823603076059,0.05075457295316066,0.08600081776658453,-0.13562294483010598,-0.09476902783124443,0.0,0.042014550387144724
change,,,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.005128386853314293,-0.03396134512982263,-0.05367866469194882,-0.10014614541468761,-0.14569942063162367,0.01449275362318847,-0.02731809312275933
change,,,online,online_projected,projected,observed_difference,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.0019864549069673054,0.005615163156447389,0.014309030237426246,0.0971882256600066,0.04735853433056685,0.0,0.00705013866172487
change,,,online,online_projected,projected,observed_difference,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.07498541061176156,0.03745171504580935,0.055097436810769174,0.27684297183198103,0.19888120322651878,-0.02898550724637683,0.02741397457594705
change,,,online,online_projected,projected,observed_difference,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.03202916748279949,-0.04621928968642797,-0.0879627713261446,-0.32180808442854403,-0.22613612970895125,0.0,-0.04263308948027699
change,,,online,online_projected,projected,observed_difference,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0010926815888023939,-0.0010260819048071926,-0.035483863705693786,-0.20734380708805267,-0.12131468953579089,-0.05797101449275366,-0.017561249517271768
change,,,online,online_projected,projected,observed_difference,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.015464662694522416,0.010014741894712742,0.20500045276138668,0.1986481549141396,0.14828649717044967,0.05797101449275366,0.09903261394031726
change,,,online,online_projected,projected,observed_difference,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.001649587258011162,-0.0015541863011085816,-0.027588944797011572,-0.02926561929119474,-0.08856722724301143,-0.01449275362318836,-0.0135770334707697
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.0038828190425167497,0.0038028515499951565,0.010646148561081925,0.07482645232005841,0.06522596159471244,0.0,0.005522304171577418
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,0.053441153431295074,0.010405510459709388,0.01702075503261724,0.02820933694697872,0.006710274651938408,0.0,0.008558611089141192
change,,,online,online_roi_mean,roi_mean,observed_difference,ftv,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,-0.011596296544915785,-0.020005538645891496,-0.031194385469645813,-0.04527235943046912,-0.06960591117986148,0.0,-0.016053490727526692
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0035242415520593817,0.0024367135338317913,0.006171484312979647,-0.007294601587348119,0.009360961208769069,0.0,0.0030592515532472837
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,0.004718258415767007,-0.011727701396497814,-0.01858317295346934,0.013323407646241847,-0.025868907005900582,-0.014705882352941124,-0.008909304487351149
change,,,online,online_roi_mean,roi_mean,observed_difference,ld,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,-0.010142913291549371,-0.013243900602381231,-0.0253036141908054,-0.004712998132636089,0.03660577625656389,-0.014705882352941124,-0.012199870679256344
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T0→T1,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.002318380430272479,-0.003204009478351942,-0.11043189754292637,-0.11976616733649986,-0.10197714507798455,-0.07246376811594202,-0.054741927324729454
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T1→T2,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,-0.0006091716179231071,-0.0007624662821521522,-0.0149552268361558,-0.03885941138298278,-0.0806331632003498,-0.014705882352941235,-0.0074853841326219805
change,,,online,online_roi_mean,roi_mean,observed_difference,sphericity,,T2→T3,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,68,-0.014452654417349359,-0.012961458179591795,-0.24056875744661166,-0.1848684963927167,-0.1345244455408918,0.0,-0.11377149674941271
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.007609383770554423,-0.011698962825199999,-0.03555800895840622,-0.09817318231640483,-0.2240927153792306,0.0,-0.01699194319568511
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.012715322192121459,0.002085966246185844,0.003495695280701483,-0.06693459992692731,-0.03575351068153622,0.0,0.0017267593609178542
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ftv,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.011201474970959135,-0.03648042013112662,-0.05937900059004131,-0.17340153452685425,-0.2794439408208226,0.0,-0.029344406427069748
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.013453614678681225,0.012070443535096786,0.030627709860110874,-0.0002925153518736068,0.12934704930999114,0.0,0.015155089577983519
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.027480834685283284,-0.04015311487998985,-0.060481318508378124,-0.10494199367801088,-0.2037618566716317,0.0,-0.02939135014561347
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,ld,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.033709952260321696,0.0165755901873077,0.032871211159766656,-0.044292618528082445,0.011555974606429431,0.0,0.01528947382009204
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T0→T1,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.0021140258643883164,0.0036938346808228703,0.1355324643654956,0.031969309462915596,0.12616702483843217,-0.0579710144927536,0.06321946835001589
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T1→T2,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.008745377782196737,0.007827716936322643,0.16228452981741448,0.04084764340518818,0.10972093581094872,0.08695652173913049,0.07740581609978264
change,,,transition,transition_predicted_delta,transition_delta,predicted_next_delta,sphericity,,T2→T3,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.0015278099439818421,-0.0001316011164298886,-0.0023816190204557497,-0.03562294483010596,-0.08716227027721832,-0.01449275362318847,-0.0011496387281787201
static,,,online,online_global_pool,global_pool,current,ftv,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,3.243379457080975,2.4899676486240736,0.08400439436522855,0.041322616002922974,0.08585222879336335,,0.04285746737355897
static,,,online,online_global_pool,global_pool,current,ftv,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-1.066764690100829,1.0749693163837435,0.03794402385736828,-0.09053708439897701,0.1817151899333596,,0.018171971796396687
static,,,online,online_global_pool,global_pool,current,ftv,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.5614859207240315,-0.5331232775075705,-0.02351989490497086,-0.2464011691633175,-0.09462475014752639,,-0.011300102511439685
static,,,online,online_global_pool,global_pool,current,ftv,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.041540389737507066,0.016372571259902102,0.004666102982903153,-0.07062477164778952,0.11244766052821689,,0.0021571361625393644
static,,,online,online_global_pool,global_pool,current,ld,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.029513592710387337,-0.04808093180427009,-0.04317292546422424,-0.18297633628796506,-0.10965538579760203,,-0.024504183986748182
static,,,online,online_global_pool,global_pool,current,ld,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.03424304871493011,-0.02104003285013878,-0.024292839678440092,-0.1368521222371339,-0.07127558329731509,,-0.01190342472078618
static,,,online,online_global_pool,global_pool,current,ld,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.02310299652607517,0.015145031894649108,0.019465804246564744,-0.1485860061647531,-0.016891820809518593,,0.007232317858425506
static,,,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.009307944027511894,-0.00482794942444742,-0.006967645409450496,-0.057605030848987625,-0.03307753351483138,,-0.002570638138479405
static,,,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.003039742889300187,0.0012259633343712356,0.024144903152134578,0.06824990865911584,0.08577365586699565,,0.012515842296506194
static,,,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.007822908554643376,0.005749888045328666,0.10329996732563995,0.1709535988308367,0.17357170631409513,,0.05303817762852065
static,,,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.002741514553065469,-0.00214651015005235,-0.035462576296880544,0.003617099013518449,-0.09326855628673725,,-0.017669338438094824
static,,,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.0006204593766981903,-0.0009240207364728248,-0.012416086198559495,-0.10303251735476805,-0.09174113528200054,,-0.006141721400656167
static,,,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,3.231046213745472,2.925671524413765,0.10130444508056002,0.014797223237120849,0.13758037043882182,,0.050356827717260015
static,,,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-1.1661851444497433,0.4884145233999888,0.01725110262105556,-0.12879064669346008,0.11487719743063651,,0.008256472821040747
static,,,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.11688356854589088,0.0268499117444847,0.0011934066826069234,-0.18717573986116176,-0.05806329397786064,,0.000569111813226871
static,,,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.038608660042026344,0.027349058977178764,0.007965259542213277,-0.17248812568505667,0.12132580486451815,,0.0036033218725747595
static,,,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,0.017571853686836336,-0.0065981281398681535,-0.006323936463802138,-0.166069622566422,-0.06676968818552786,,-0.0033626999278144262
static,,,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.03095593768368099,0.006244351426316186,0.0071657511815039765,-0.10426567272473947,-0.02815271919905929,,0.00353274957613948
static,,,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192.0,m1_minus_m0,model,m1,m0,exact patient set,0,69,-0.06847960339124337,-0.08951592204362302,-0.11166214081647596,-0.12105313996456184,-0.19045600132224152,,-0.04274719301438088
