epoch,fold,model_name,model,lambda_ftv,learning_rate,total_loss,base_loss,ftv_loss,weighted_ftv_loss,val_base_loss,val_base_objective,val_ftv_metric,val_representation_std,representation_std,encoder_grad_norm,ftv_head_grad_norm,grounded_patients,grounded_visits,ungrounded_patients,val_ftv_loss,noncollapse,base_gate_pass,checkpoint_eligible,validation_selection_metric,is_selected_checkpoint,train_loss,train_base_loss,train_state_loss,train_sigreg_loss,train_gradient_norm,train_encoder_gradient_norm,train_response_projection_gradient_norm,train_ftv_head_gradient_norm,train_ftv_loss,train_weighted_ftv_loss,train_grounded_patients,train_ungrounded_patients,train_valid_ftv_visits,train_roi_valid_visits,train_roi_empty_visits,train_representation_std,train_samples,train_batches,train_seconds,train_peak_gpu_memory_mb,train_first_valid_base_shared_gradient_norm,train_first_valid_ftv_encoder_gradient_norm_raw,train_first_valid_ftv_response_projection_gradient_norm_raw,train_first_valid_ftv_head_gradient_norm_raw,train_first_valid_ftv_encoder_gradient_norm_weighted,train_first_valid_ftv_response_projection_gradient_norm_weighted,train_first_valid_ftv_head_gradient_norm_weighted,train_objective_reconstructed,val_loss,val_state_loss,val_sigreg_loss,val_gradient_norm,val_encoder_gradient_norm,val_response_projection_gradient_norm,val_ftv_head_gradient_norm,val_weighted_ftv_loss,val_grounded_patients,val_ungrounded_patients,val_valid_ftv_visits,val_roi_valid_visits,val_roi_empty_visits,val_samples,val_batches,val_seconds,val_peak_gpu_memory_mb,val_first_valid_base_shared_gradient_norm,val_first_valid_ftv_encoder_gradient_norm_raw,val_first_valid_ftv_response_projection_gradient_norm_raw,val_first_valid_ftv_head_gradient_norm_raw,val_first_valid_ftv_encoder_gradient_norm_weighted,val_first_valid_ftv_response_projection_gradient_norm_weighted,val_first_valid_ftv_head_gradient_norm_weighted,val_objective_reconstructed,source_history_file,source_history_sha256,run_name
6,2,G4,G4,0.25,5e-05,1.0265988196645464,1.0057963047708784,0.0818732730543413,0.0204683182635853,0.5952235026793047,1.0727095860095064,0.162524873820635,0.8224063515663147,0.8224063515663147,6.031314656847999,0.3450897985271045,238.0,952.0,434.0,0.162524873820635,True,False,False,0.162524873820635,False,1.0265988196645464,1.0057963047708784,0.5331585889770871,5.251530034201486,6.1827629293714255,6.031314656847999,0.5578990607034593,0.3450897985271045,0.0818732730543413,0.0204683182635853,238.0,434.0,952.0,2658.0,30.0,0.8478341698646545,672.0,21.0,11.875801735994171,28761.76904296875,9.78778076171875,4.548019409179688,0.862758219242096,1.101768136024475,1.137004852294922,0.215689554810524,0.2754420340061188,1.026264623034464,1.1132965797235157,0.5952235026793047,5.305400738046189,0.0,0.0,0.0,0.0,0.0406312184551587,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.057264736009529,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113340804464665,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
7,2,G4,G4,0.25,5e-05,1.0198600462504797,1.0019313834962391,0.0727041047224301,0.0181760261806075,0.6490717155874268,1.1218815381861915,0.1532239862359487,0.8237197399139404,0.8237197399139404,5.411368347349621,0.2954331611593564,236.0,944.0,436.0,0.1532239862359487,True,False,False,0.1532239862359487,False,1.0198600462504797,1.0019313834962391,0.5856637699263436,4.62519561676752,5.560466516585577,5.411368347349621,0.5355590950875055,0.2954331611593564,0.0727041047224301,0.0181760261806075,236.0,436.0,944.0,2657.0,31.0,0.856829822063446,672.0,21.0,12.271376549993876,28761.76904296875,8.131147384643555,3.964661121368408,0.6762250065803528,0.9164849519729614,0.991165280342102,0.1690562516450882,0.2291212379932403,1.0201074096768463,1.1607472807907862,0.6490717155874268,5.253442263800251,0.0,0.0,0.0,0.0,0.0383059965589871,52.0,69.0,208.0,479.0,5.0,121.0,4.0,2.107257847004803,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601875347451789,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_2.csv,e54d63a7b099f58ae5aea52f48a58cf30f2450144eee2d53d39e055b321805ce,g4
1,3,G4,G4,0.25,5e-05,2.144534911428179,2.092211093221392,0.2078085359806815,0.0519521339951703,0.5486167644666247,1.4081175415969092,0.1667435597933706,0.7480248808860779,0.7480248808860779,4.88416542325701,0.476832451564925,240.0,960.0,432.0,0.1667435597933706,True,False,False,0.1667435597933706,False,2.144534911428179,2.092211093221392,1.0225116865975517,11.885548546200706,6.620028132484073,4.88416542325701,1.1236172318458555,0.476832451564925,0.2078085359806815,0.0519521339951703,240.0,432.0,960.0,2656.0,32.0,0.6765711307525635,672.0,21.0,14.232615371001884,28749.8212890625,13.494434356689451,24.693449020385746,6.429954528808594,8.085585594177246,6.173362255096436,1.6074886322021484,2.0213963985443115,2.1441632272165623,1.4494887225884052,0.5486167644666247,9.550008474302686,0.0,0.0,0.0,0.0,0.0416858899483426,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.0803971769928467,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449803431545252,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
2,3,G4,G4,0.25,5e-05,1.2546226864769343,1.2183825174967449,0.1445521775806,0.03613804439515,0.3293281677833273,1.117221470706719,0.1634666824438533,0.7876480221748352,0.7876480221748352,3.5535538764227006,0.3721305657000768,237.0,948.0,435.0,0.1634666824438533,True,True,True,0.1634666824438533,True,1.2546226864769343,1.2183825174967449,0.4382498363653819,8.668140502203078,4.1853727499643965,3.5535538764227006,0.6177153005486443,0.3721305657000768,0.1445521775806,0.03613804439515,237.0,435.0,948.0,2656.0,32.0,0.8136386275291443,672.0,21.0,11.938058546977118,28761.76904296875,4.215561866760254,6.562211513519287,1.7782543897628784,2.326566696166992,1.6405528783798218,0.4445635974407196,0.581641674041748,1.2545205618918949,1.157944166955869,0.3293281677833273,8.754369719954562,0.0,0.0,0.0,0.0,0.0408666706109633,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.168921415985096,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1580881413176822,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
3,3,G4,G4,0.25,5e-05,1.0270610082717169,0.995721331664494,0.1245083423637891,0.0311270855909472,0.3489111605261968,1.1115212361674665,0.1678401029012242,0.8026283383369446,0.8026283383369446,3.10198035694304,0.32835282598223,237.0,948.0,435.0,0.1678401029012242,True,False,False,0.1678401029012242,False,1.0270610082717169,0.995721331664494,0.3505734701951344,7.16830925714402,3.4357485430581227,3.10198035694304,0.5349274008047014,0.32835282598223,0.1245083423637891,0.0311270855909472,237.0,435.0,948.0,2656.0,32.0,0.8472738265991211,672.0,21.0,12.280287904985016,28761.76904296875,3.8856120109558105,5.5834641456604,1.421285629272461,1.8230122327804563,1.3958660364151,0.3553214073181152,0.4557530581951141,1.0268484172554413,1.1532600132887028,0.3489111605261968,8.473444544579372,0.0,0.0,0.0,0.0,0.041960025725306,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.186404993990436,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1534812618927726,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
4,3,G4,G4,0.25,5e-05,0.9991058366639274,0.971106503690992,0.1106844959827531,0.0276711239956882,0.3978748287051177,1.095081951992571,0.1533749501724712,0.8276026844978333,0.8276026844978333,4.478804571287973,0.3018731765803836,238.0,952.0,434.0,0.1533749501724712,True,False,False,0.1533749501724712,False,0.9991058366639274,0.971106503690992,0.3892375429471333,6.465210483187721,4.678921109154111,4.478804571287973,0.5190252349490211,0.3018731765803836,0.1106844959827531,0.0276711239956882,238.0,434.0,952.0,2656.0,32.0,0.8702120780944824,672.0,21.0,12.177995050995378,28761.76904296875,5.14212703704834,6.230744361877441,1.3563058376312256,1.5604665279388428,1.5576860904693604,0.3390764594078064,0.3901166319847107,0.9987776276866804,1.1334100459232803,0.3978748287051177,7.7467457558497905,0.0,0.0,0.0,0.0,0.0383437375431178,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.2526780730113387,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133425689535689,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
5,3,G4,G4,0.25,5e-05,0.9795584451584588,0.9555445171537852,0.0980965408551342,0.0245241352137835,0.4466535818478293,1.0868379961360584,0.1525106307913045,0.8372021317481995,0.8372021317481995,3.962382242793129,0.2710996887513569,238.0,952.0,434.0,0.1525106307913045,True,False,False,0.1525106307913045,False,0.9795584451584588,0.9555445171537852,0.4332201381524403,5.803603898911249,4.163227938470387,3.962382242793129,0.4877733772709256,0.2710996887513569,0.0980965408551342,0.0245241352137835,238.0,434.0,952.0,2656.0,32.0,0.8838534951210022,672.0,21.0,11.886609203997068,28761.76904296875,6.156321048736572,2.7774901390075684,0.629837691783905,0.8485289812088013,0.6943725347518921,0.1574594229459762,0.2121322453022003,0.9800686523675688,1.1250685197262724,0.4466535818478293,7.113160054545757,0.0,0.0,0.0,0.0,0.0381276576978261,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.431255245988723,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249656538338846,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
6,3,G4,G4,0.25,5e-05,0.9839932606333778,0.9593110339982168,0.0977752190238485,0.0244438047559621,0.4957713625155204,1.0948396655153636,0.1618778307418354,0.8489888310432434,0.8489888310432434,5.596690149534316,0.3612531203599203,240.0,960.0,432.0,0.1618778307418354,True,False,False,0.1618778307418354,False,0.9839932606333778,0.9593110339982168,0.4733179807662964,5.399922666095552,5.759496915908087,5.596690149534316,0.5726609698363713,0.3612531203599203,0.0977752190238485,0.0244438047559621,240.0,432.0,960.0,2656.0,32.0,0.8910536766052246,672.0,21.0,11.789330188010354,28761.76904296875,1.6647833585739136,4.813467502593994,1.2384663820266724,1.4958566427230835,1.2033668756484983,0.3096165955066681,0.3739641606807709,0.9837548387541792,1.1353736101103222,0.4957713625155204,6.656314266614677,0.0,0.0,0.0,0.0,0.0404694576854588,61.0,60.0,244.0,479.0,5.0,121.0,4.0,2.038564108981518,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1353091232008226,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_3.csv,35cd9889e467a47bdc9991ee8d2cb659cf8ddd475eca6f84918d4260232fa9b2,g4
1,4,G4,G4,0.25,5e-05,2.210453646523612,2.1451891093027022,0.2647123504597861,0.0661780876149465,0.610471057005165,1.521450294935999,0.1544066538864916,0.6999066472053528,0.6999066472053528,6.018521887915475,0.7268159233388447,222.0,888.0,450.0,0.1544066538864916,True,False,False,0.1544066538864916,False,2.210453646523612,2.1451891093027022,1.0861605604489644,11.766983577183314,7.49123275847662,6.018521887915475,1.366941803977603,0.7268159233388447,0.2647123504597861,0.0661780876149465,222.0,450.0,888.0,2662.0,26.0,0.6610996127128601,672.0,21.0,15.30179542899714,28749.8212890625,11.987228393554688,45.54707717895508,10.87898063659668,11.644220352172852,11.38676929473877,2.71974515914917,2.911055088043213,2.211367196917649,1.5594574745036354,0.610471057005165,10.121991007781226,0.0,0.0,0.0,0.0,0.0386016634716229,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.390967576997354,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5600519584076218,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
2,4,G4,G4,0.25,5e-05,1.32636939343952,1.286035526366461,0.1594477304640938,0.0398619326160234,0.4146380471296547,1.2885123432175187,0.1559362838214094,0.7311630249023438,0.7311630249023438,3.7588269256410154,0.4120552014736902,221.0,884.0,451.0,0.1559362838214094,True,True,True,0.1559362838214094,True,1.32636939343952,1.286035526366461,0.5066683505262647,8.659634885333833,4.365986245019095,3.7588269256410154,0.7262800875164214,0.4120552014736902,0.1594477304640938,0.0398619326160234,221.0,451.0,884.0,2661.0,27.0,0.7835257649421692,672.0,21.0,12.491441271995429,28761.76904296875,3.6565256118774414,9.39939308166504,2.353393793106079,2.445984125137329,2.34984827041626,0.5883484482765198,0.6114960312843323,1.3258974589824843,1.3267982932161693,0.4146380471296547,9.709713612706208,0.0,0.0,0.0,0.0,0.0389840709553523,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.420345499995165,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3274964141728711,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
3,4,G4,G4,0.25,5e-05,1.149722042537871,1.1146795182001024,0.1409383322378354,0.0352345830594588,0.4596751344598029,1.1720897363237113,0.1557989786520148,0.7810251712799072,0.7810251712799072,4.188203085036505,0.3593497783655212,224.0,896.0,448.0,0.1557989786520148,True,False,False,0.1557989786520148,False,1.149722042537871,1.1146795182001024,0.4395462246168227,7.501480692908878,4.504642543338594,4.188203085036505,0.6612071366537184,0.3593497783655212,0.1409383322378354,0.0352345830594588,224.0,448.0,896.0,2662.0,26.0,0.819999635219574,672.0,21.0,11.915257593995191,28761.76904296875,3.782966375350952,4.06620979309082,0.8829392790794373,0.9953507781028748,1.016552448272705,0.2207348197698593,0.2488376945257187,1.1499141012595613,1.2108823238325512,0.4596751344598029,7.915717373209551,0.0,0.0,0.0,0.0,0.0389497446630037,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.275057268998353,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2110394809867149,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
4,4,G4,G4,0.25,5e-05,1.0953047701290677,1.0656619043577285,0.12054491705924,0.03013622926481,0.5279085707565969,1.117301109408544,0.1342633522369644,0.8183321356773376,0.8183321356773376,4.1365240187872026,0.3826217729420889,222.0,888.0,450.0,0.1342633522369644,True,False,False,0.1342633522369644,False,1.0953047701290677,1.0656619043577285,0.4831219230379377,6.472666150047665,4.404042312077114,4.1365240187872026,0.641645759344101,0.3826217729420889,0.12054491705924,0.03013622926481,222.0,450.0,888.0,2661.0,27.0,0.8388226628303528,672.0,21.0,12.055296362988884,28761.76904296875,2.964540958404541,4.308703899383545,1.0399328470230105,1.079889178276062,1.0771759748458862,0.2599832117557525,0.2699722945690155,1.0957981336225384,1.1503787917539108,0.5279085707565969,6.54880590675291,0.0,0.0,0.0,0.0,0.0335658380592411,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.477624905994162,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1508669474677853,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
5,4,G4,G4,0.25,5e-05,1.0749176825795854,1.0442478486469813,0.1201253537390683,0.030031338434767,0.5935093622562314,1.140409576006172,0.1587898713169676,0.8440144658088684,0.8440144658088684,4.060894602820987,0.4275280811956951,222.0,888.0,450.0,0.1587898713169676,True,False,False,0.1587898713169676,False,1.0749176825795854,1.0442478486469813,0.5305816034475962,5.707402638026646,4.287285691215878,4.060894602820987,0.6232250134150187,0.4275280811956951,0.1201253537390683,0.030031338434767,222.0,450.0,888.0,2661.0,27.0,0.8577649593353271,672.0,21.0,12.12691781000467,28761.76904296875,2.563427686691284,3.5799014568328857,0.6848648190498352,0.7818533778190613,0.8949753642082214,0.1712162047624588,0.1954633444547653,1.0742791870817483,1.1791770901561769,0.5935093622562314,6.076668561982714,0.0,0.0,0.0,0.0,0.0396974678292419,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.425422905012965,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180107043835414,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
6,4,G4,G4,0.25,5e-05,1.0567106207211812,1.030006502355848,0.1055178302672824,0.0263794575668206,0.6442598592151295,1.2048549179203254,0.1355476065567045,0.8366017937660217,0.8366017937660217,4.31353219350179,0.3581172639415377,224.0,896.0,448.0,0.1355476065567045,True,False,False,0.1355476065567045,False,1.0567106207211812,1.030006502355848,0.5689162526811872,5.1232247579665415,4.519572950544811,4.31353219350179,0.5824445500260308,0.3581172639415377,0.1055178302672824,0.0263794575668206,224.0,448.0,896.0,2664.0,24.0,0.8705326914787292,672.0,21.0,11.897751819022233,28761.76904296875,6.3269124031066895,7.348271369934082,1.453378200531006,1.5753597021102903,1.8370678424835205,0.3633445501327514,0.3938399255275726,1.0563859599226686,1.2380850167313884,0.6442598592151295,6.228834033997591,0.0,0.0,0.0,0.0,0.0338869016391761,66.0,55.0,264.0,483.0,1.0,121.0,4.0,2.4362572130048648,10424.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387418195595017,additional_experiments/direct_grounded_response_state/metrics/training/formal/g4/fold_4.csv,0f508af94a090b02ebb22dbadd11cec4ab2ed34033704340b3477e6e1cace9fc,g4
