task,protocol,population,scenario,view,timing,model_type,model,fold,n_train,n_validation,n_test,n_features,validation_auroc,validation_balanced_accuracy,threshold,best_params
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,2,245,62,77,16,0.5544871794871795,,0.5701152521789506,"{""C"": 0.1, ""gamma"": 1.0}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,3,245,62,77,16,0.640491452991453,,0.5876582744821208,"{""C"": 100.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,4,246,62,76,16,0.6100427350427351,,0.576431899057735,"{""C"": 10.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,0,245,62,77,16,0.750354609929078,,0.24460431544005462,"{""C"": 10.0, ""gamma"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,1,245,62,77,16,0.6127659574468085,,0.2065640512616783,"{""C"": 0.1, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,2,245,62,77,16,0.6624113475177305,,0.23780544628347908,"{""C"": 1.0, ""gamma"": 1.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,3,245,62,77,16,0.7106382978723405,,0.2345664389134192,"{""C"": 100.0, ""gamma"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,4,246,62,76,16,0.6907801418439716,,0.22777960537342729,"{""C"": 0.1, ""gamma"": 1.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,0,245,62,77,16,0.6411073807094346,,,"{""C"": 10.0, ""gamma"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,1,245,62,77,16,0.5772054040667647,,,"{""C"": 100.0, ""gamma"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,2,245,62,77,16,0.582944511450609,,,"{""C"": 1.0, ""gamma"": 1.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,3,245,62,77,16,0.6315852463397393,,,"{""C"": 1.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T1,rbf_svm,FULL,4,246,62,76,16,0.5814364515102641,,,"{""C"": 1.0, ""gamma"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,0,245,62,77,21,0.5341880341880342,,0.5364776209464155,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,1,245,62,77,21,0.5737179487179488,,0.5580069470964666,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,2,245,62,77,21,0.43803418803418803,,0.5736090573571327,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,3,245,62,77,21,0.4519230769230769,,0.5736580839885265,"{""C"": 0.0001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,4,246,62,76,21,0.6495726495726496,,0.5838409479721873,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,0,245,62,77,21,0.7092198581560284,,0.2518815886814254,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,1,245,62,77,21,0.6567375886524823,,0.12014562663941157,"{""C"": 100.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,2,245,62,77,21,0.6595744680851064,,0.18386028474555335,"{""C"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,3,245,62,77,21,0.5687943262411347,,0.23502096986369903,"{""C"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,4,246,62,76,21,0.6581560283687943,,0.2317552951095403,"{""C"": 0.0001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,0,245,62,77,21,0.5992913412361422,,,"{""C"": 0.001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,1,245,62,77,21,0.564711614872077,,,"{""C"": 10.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,2,245,62,77,21,0.562890986847983,,,"{""C"": 1.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,3,245,62,77,21,0.5195010470203024,,,"{""C"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,N,4,246,62,76,21,0.6425945355101323,,,"{""C"": 0.0001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,0,245,62,77,21,0.5566239316239315,,0.5840215814390163,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,1,245,62,77,21,0.5683760683760685,,0.5789707160398686,"{""C"": 1.0, ""gamma"": 0.001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,2,245,62,77,21,0.611111111111111,,0.5731158090974725,"{""C"": 100.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,3,245,62,77,21,0.5950854700854701,,0.5088772326104505,"{""C"": 100.0, ""gamma"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,4,246,62,76,21,0.561965811965812,,0.5809757772040794,"{""C"": 10.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,0,245,62,77,21,0.651063829787234,,0.2007926920058011,"{""C"": 0.1, ""gamma"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,1,245,62,77,21,0.6354609929078014,,0.21882744037865387,"{""C"": 1.0, ""gamma"": 0.001}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,2,245,62,77,21,0.6184397163120567,,0.23107014389751085,"{""C"": 10.0, ""gamma"": 1.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,3,245,62,77,21,0.6226950354609929,,0.23348515922625085,"{""C"": 0.1, ""gamma"": 1.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,4,246,62,76,21,0.5361702127659574,,0.22477247967317007,"{""C"": 100.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,0,245,62,77,21,0.6027754560729529,,,"{""C"": 0.1, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,1,245,62,77,21,0.5453862924979742,,,"{""C"": 10.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,2,245,62,77,21,0.5471617697307685,,,"{""C"": 0.1, ""gamma"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,3,245,62,77,21,0.5967416587121337,,,"{""C"": 10.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,N,4,246,62,76,21,0.6750098256115585,,,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,0,245,62,77,28,0.5705128205128205,,0.607577268658338,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,1,245,62,77,28,0.623931623931624,,0.6019447173676147,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,2,245,62,77,28,0.48183760683760685,,0.29889040496446884,"{""C"": 1.0}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,3,245,62,77,28,0.4829059829059829,,0.6105966737043509,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,4,246,62,76,28,0.6527777777777778,,0.604812335776966,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,0,245,62,77,28,0.7460992907801418,,0.25796849733235294,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,1,245,62,77,28,0.6212765957446809,,0.191163385318665,"{""C"": 100.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,2,245,62,77,28,0.6439716312056738,,0.17939587768183177,"{""C"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,3,245,62,77,28,0.601418439716312,,0.4196473379757208,"{""C"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,4,246,62,76,28,0.6609929078014185,,0.23220502565213808,"{""C"": 0.0001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,0,245,62,77,28,0.636906172560858,,,"{""C"": 0.0001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,1,245,62,77,28,0.5595646891619293,,,"{""C"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,2,245,62,77,28,0.5892376834048849,,,"{""C"": 1.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,3,245,62,77,28,0.5408211350765908,,,"{""C"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,FULL,4,246,62,76,28,0.65302598467714,,,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,0,245,62,77,28,0.6025641025641025,,0.5595797091774651,"{""C"": 100.0, ""gamma"": 0.001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,1,245,62,77,28,0.6378205128205128,,0.5822314913211951,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,2,245,62,77,28,0.5705128205128205,,0.569696385128235,"{""C"": 1.0, ""gamma"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,3,245,62,77,28,0.6047008547008547,,0.6271282830264435,"{""C"": 100.0, ""gamma"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,4,246,62,76,28,0.6420940170940171,,0.5774999456279223,"{""C"": 10.0, ""gamma"": 0.001}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,0,245,62,77,28,0.7035460992907802,,0.22212480266228948,"{""C"": 1.0, ""gamma"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,1,245,62,77,28,0.5574468085106383,,0.18571144092042668,"{""C"": 10.0, ""gamma"": 0.001}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,2,245,62,77,28,0.5843971631205674,,0.24161768023472813,"{""C"": 100.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,3,245,62,77,28,0.6553191489361703,,0.2968509374811548,"{""C"": 1.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,4,246,62,76,28,0.5858156028368795,,0.2392798586326742,"{""C"": 100.0, ""gamma"": 0.001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,0,245,62,77,28,0.6344422069871364,,,"{""C"": 0.1, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,1,245,62,77,28,0.548300237773922,,,"{""C"": 10.0, ""gamma"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,2,245,62,77,28,0.550608688309266,,,"{""C"": 10.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,3,245,62,77,28,0.6094196854707125,,,"{""C"": 10.0, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,FULL,4,246,62,76,28,0.6524800607679297,,,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,0,245,62,77,30,0.5042735042735043,,0.58139154301122,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,1,245,62,77,30,0.5480769230769231,,0.5791070973221166,"{""C"": 0.0001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,2,245,62,77,30,0.4444444444444445,,0.5759320216594019,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,3,245,62,77,30,0.45833333333333337,,0.5745812289646473,"{""C"": 0.0001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,4,246,62,76,30,0.6388888888888888,,0.5942838391099282,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,0,245,62,77,30,0.7134751773049646,,0.25613603401419405,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,1,245,62,77,30,0.6340425531914893,,0.14257085743627626,"{""C"": 100.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,2,245,62,77,30,0.5815602836879433,,0.23600161683157622,"{""C"": 0.0001}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,3,245,62,77,30,0.5517730496453901,,0.29830483565708793,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,4,246,62,76,30,0.6141843971631206,,0.24980534428711254,"{""C"": 100.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,0,245,62,77,30,0.6044551164496608,,,"{""C"": 0.0001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,1,245,62,77,30,0.5272962150529544,,,"{""C"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,2,245,62,77,30,0.5325106759237054,,,"{""C"": 10.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,3,245,62,77,30,0.5132446500867553,,,"{""C"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,N,4,246,62,76,30,0.595717669329672,,,"{""C"": 0.001}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,0,245,62,77,30,0.5876068376068375,,0.5794841546583903,"{""C"": 0.1, ""gamma"": 1.0}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,1,245,62,77,30,0.6196581196581197,,0.5869052701967874,"{""C"": 10.0, ""gamma"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,2,245,62,77,30,0.5822649572649573,,0.5743169350426053,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,3,245,62,77,30,0.5224358974358974,,0.5773983866676539,"{""C"": 100.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,4,246,62,76,30,0.6153846153846154,,0.5770090976954053,"{""C"": 0.1, ""gamma"": 1.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,0,245,62,77,30,0.6198581560283688,,0.19195351497745083,"{""C"": 1.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,1,245,62,77,30,0.6397163120567376,,0.23142696600465185,"{""C"": 0.1, ""gamma"": 0.001}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,2,245,62,77,30,0.5829787234042554,,0.22974181972693528,"{""C"": 0.1, ""gamma"": 1.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,3,245,62,77,30,0.6184397163120567,,0.37113956060302133,"{""C"": 10.0, ""gamma"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,4,246,62,76,30,0.5744680851063829,,0.24342202581455893,"{""C"": 0.1, ""gamma"": 0.001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,0,245,62,77,30,0.588692543193506,,,"{""C"": 0.1, ""gamma"": 0.1}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,1,245,62,77,30,0.5637049941927991,,,"{""C"": 0.1, ""gamma"": 0.001}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,2,245,62,77,30,0.4867848561365891,,,"{""C"": 0.1, ""gamma"": 1.0}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,3,245,62,77,30,0.5434358743168115,,,"{""C"": 1.0, ""gamma"": 0.01}"
subtype,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,N,4,246,62,76,30,0.5371619519405142,,,"{""C"": 10.0, ""gamma"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,0,245,62,77,40,0.5608974358974359,,0.5321206621495169,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,1,245,62,77,40,0.5886752136752137,,0.5714910582141635,"{""C"": 0.01}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,2,245,62,77,40,0.47649572649572647,,0.5373219386487141,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,3,245,62,77,40,0.49252136752136755,,0.6496927730190042,"{""C"": 0.1}"
HR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,4,246,62,76,40,0.6431623931623932,,0.6030417412616452,"{""C"": 0.1}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,0,245,62,77,40,0.7517730496453902,,0.26164188604167493,"{""C"": 0.01}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,1,245,62,77,40,0.6226950354609929,,0.0966490107711303,"{""C"": 100.0}"
HER2,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,FULL,2,245,62,77,40,0.5872340425531914,,0.137873689129741,"{""C"": 0.1}"
