protocol,population,scenario,view,timing,timing_label,model_type,model,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,N,4,76,23,53,0.7063166529942575,0.5056901633965892,0.6460213289581624,0.19561895647906738
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+F,0,77,23,54,0.6561996779388084,0.4651565724958332,0.6505636070853462,0.1976635003329163
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+F,1,77,22,55,0.731404958677686,0.6131087970231218,0.6681818181818182,0.1748492020985215
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+F,2,77,23,54,0.7576489533011272,0.6195272471812712,0.6932367149758454,0.17303400710938743
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+F,3,77,22,55,0.7041322314049586,0.5171211455775659,0.6590909090909091,0.19216422647766696
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+F,4,76,23,53,0.8039376538146021,0.6416135682245887,0.7063166529942575,0.17086471521775212
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+FULL,0,77,23,54,0.6964573268921094,0.5456565814469319,0.6505636070853462,0.1870750682441232
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+FULL,1,77,22,55,0.7173553719008264,0.4714115561995977,0.6818181818181819,0.18493901737614052
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+FULL,2,77,23,54,0.7274557165861513,0.5956600012189303,0.6960547504025765,0.17781531919558544
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+FULL,3,77,22,55,0.7082644628099173,0.6032031522742969,0.5227272727272727,0.17591410982730032
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+FULL,4,76,23,53,0.8379819524200164,0.671495348334937,0.7194421657095981,0.16837465083678194
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+N,0,77,23,54,0.7278582930756844,0.558160454454764,0.6533816425120773,0.1815098899089665
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+N,1,77,22,55,0.7396694214876033,0.5539158548278269,0.6818181818181819,0.1753202710502866
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+N,2,77,23,54,0.7407407407407407,0.6227932440582957,0.7395330112721417,0.17237133045756634
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+N,3,77,22,55,0.7214876033057851,0.6017409187230126,0.6681818181818182,0.17226474678369572
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,C+N,4,76,23,53,0.7522559474979491,0.5532109365799218,0.6324856439704676,0.17979889610504743
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,F,0,77,23,54,0.4082125603864734,0.27137142335793535,0.393719806763285,0.21304630431096205
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,F,1,77,22,55,0.36528925619834707,0.2721127749364332,0.38636363636363635,0.20588263128295758
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,F,2,77,23,54,0.40458937198067635,0.2800643599564129,0.4609500805152979,0.21014766006439378
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,F,3,77,22,55,0.6082644628099174,0.36618426273016036,0.5681818181818181,0.2032341580365933
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,F,4,76,23,53,0.6025430680885971,0.3735778469791191,0.5057424118129614,0.21068426018246408
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,FULL,0,77,23,54,0.5869565217391305,0.4095001258322286,0.5571658615136876,0.20881696710516484
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,FULL,1,77,22,55,0.43884297520661153,0.2724878477425445,0.5318181818181819,0.2054322255798813
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,FULL,2,77,23,54,0.4726247987117552,0.28995125737541244,0.46537842190016104,0.20972625478497814
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,FULL,3,77,22,55,0.36198347107438017,0.24395912576808504,0.38636363636363635,0.20651354787748621
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,FULL,4,76,23,53,0.46677604593929456,0.2888703591316922,0.561115668580804,0.21286420651632876
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,N,0,77,23,54,0.5426731078904992,0.346579562223929,0.5603864734299517,0.20946123053550678
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,N,1,77,22,55,0.5917355371900826,0.33024822140428256,0.4954545454545455,0.20452666100250252
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,N,2,77,23,54,0.46698872785829304,0.274297596432885,0.4669887278582931,0.21073886037835168
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,N,3,77,22,55,0.34132231404958674,0.23241456862688353,0.4727272727272727,0.2096951417362893
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,rbf_svm,N,4,76,23,53,0.5783429040196884,0.3645131589134424,0.5315832649712879,0.2066796931201629
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+F,0,77,23,54,0.8091787439613527,0.5797656576933983,0.7004830917874396,0.20909447614187973
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+F,1,77,22,55,0.7446280991735538,0.5995424726758763,0.759090909090909,0.20078670587362463
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+F,2,77,23,54,0.7681159420289855,0.6881185871231249,0.6714975845410628,0.1675683451815784
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+F,3,77,22,55,0.7305785123966944,0.6027969121792851,0.6909090909090909,0.17193879755207794
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+F,4,76,23,53,0.8301886792452831,0.7293070432248822,0.7325676784249384,0.18107623876033865
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+FULL,0,77,23,54,0.8140096618357489,0.645197309028406,0.7459742351046699,0.15871526535908165
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+FULL,1,77,22,55,0.7363636363636363,0.6067540805266229,0.7,0.1694926947786443
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+FULL,2,77,23,54,0.7898550724637681,0.6880744429791708,0.7431561996779388,0.1636355552554015
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+FULL,3,77,22,55,0.6900826446280992,0.49857073190927353,0.6363636363636364,0.18621165419742777
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+FULL,4,76,23,53,0.9023789991796555,0.8473517606382447,0.7666119770303528,0.1236166288472216
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+N,0,77,23,54,0.715780998389694,0.5415360418369937,0.6533816425120773,0.2089605567502193
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+N,1,77,22,55,0.7223140495867768,0.516165562995962,0.6227272727272727,0.18619695888906723
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+N,2,77,23,54,0.7648953301127214,0.6919145904101178,0.6686795491143318,0.16789347852921815
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+N,3,77,22,55,0.715702479338843,0.5338880380194264,0.6272727272727272,0.1810829092877888
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,C+N,4,76,23,53,0.8687448728465955,0.7882110370534694,0.7202625102543068,0.13956792083042024
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,F,0,77,23,54,0.7093397745571659,0.470567840110105,0.6376811594202898,0.20924900069424152
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,F,1,77,22,55,0.6702479338842975,0.4562170575351459,0.6954545454545454,0.19172818927954008
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,F,2,77,23,54,0.7141706924315621,0.4832150682628914,0.6940418679549114,0.18880727431467736
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,F,3,77,22,55,0.5628099173553719,0.39278820139601883,0.55,0.2135324148602157
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,F,4,76,23,53,0.712059064807219,0.4984666565020717,0.6259228876127974,0.21076222554225027
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,FULL,0,77,23,54,0.7455716586151369,0.533502954873335,0.7185990338164252,0.20886258362463023
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,FULL,1,77,22,55,0.6479338842975207,0.4977586694944251,0.6363636363636364,0.1944588589819904
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,FULL,2,77,23,54,0.7334943639291465,0.4954913630042058,0.7033011272141707,0.18357613837021092
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,FULL,3,77,22,55,0.612396694214876,0.42608585004627825,0.6090909090909091,0.2021491644126805
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,FULL,4,76,23,53,0.822805578342904,0.7134766928148717,0.7194421657095981,0.15518102954058047
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,N,0,77,23,54,0.6876006441223833,0.4873670783777374,0.6167471819645732,0.2091144625565892
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,N,1,77,22,55,0.5859504132231406,0.4028833094196434,0.5772727272727273,0.20055941271859415
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,N,2,77,23,54,0.7004830917874396,0.5381326579384947,0.6650563607085347,0.2090612748089776
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,N,3,77,22,55,0.584297520661157,0.38471581851407977,0.6136363636363636,0.2040868362593347
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,logistic,N,4,76,23,53,0.7809680065627563,0.6844473727600919,0.737489745693191,0.16664015673539598
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+F,0,77,23,54,0.8140096618357489,0.613967385791048,0.7560386473429952,0.16363875053496316
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+F,1,77,22,55,0.7950413223140496,0.6775185988117021,0.6818181818181819,0.1588546020559614
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+F,2,77,23,54,0.7801932367149758,0.6663819006016736,0.7089371980676329,0.16414490249416638
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+F,3,77,22,55,0.7049586776859504,0.5711252194594999,0.6590909090909092,0.17848275345356923
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+F,4,76,23,53,0.8556193601312552,0.7616086504133277,0.7354388843314192,0.13852335442149744
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+FULL,0,77,23,54,0.8059581320450885,0.6276027770596118,0.7524154589371981,0.16159138378831145
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+FULL,1,77,22,55,0.7446280991735537,0.5815228265485619,0.6727272727272727,0.1712998441957922
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+FULL,2,77,23,54,0.7342995169082125,0.5105517388906684,0.6658615136876006,0.18321989896092808
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T1,T1,rbf_svm,C+FULL,3,77,22,55,0.7272727272727273,0.5503033593014605,0.6318181818181818,0.18124142735576254
