stage,seed_base,arm,pooling,target_name,endpoint,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,standardized_scale,standardized_fold_count,standardized_spearman_fold_mean,standardized_r2_fold_mean,standardized_r2_fold_sd
final,2026,L1,P0,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.25121053207717364,0.17777056199741495,-0.003999111872619476,10.934082295327125,6.9563747667036155,standardized_outer_train,5.0,0.26962304504054496,0.002141541028357341,0.1050934319987503
final,2026,L1,P0,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22568853692224475,0.1996663373103776,0.013635882363869034,11.510852499916988,7.227471724677361,standardized_outer_train,5.0,0.24065500473404774,0.02290249356541086,0.06924650246679545
final,2026,L1,P0,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2560354526519873,0.2332525094197667,0.04496213222804046,11.773343454111842,7.197371770115924,standardized_outer_train,5.0,0.26711220747317876,0.05157721717976652,0.06784199484203168
final,2026,L1,P0,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.18052941993745875,0.20136448944622493,0.02183082557429117,11.4387758169967,6.928524232329516,standardized_outer_train,5.0,0.19262534761352784,0.028719588682878983,0.07230735673757417
final,2026,L1,P0,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2283659853972161,0.20301347454344604,0.019107432073395297,11.414263516588164,7.077435623456604,standardized_outer_train,5.0,0.2425039012153249,0.026335210114103398,0.06361420827566497
final,2026,L1,P0,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5073208365024413,0.45970407139535896,0.2080341020479376,0.2672683722410634,0.20022981592618896,standardized_outer_train,5.0,0.49873751939279726,0.20538948689304964,0.09023099684640608
final,2026,L1,P0,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4232774756870289,0.38785754423858276,0.14794960635992305,0.2758967560910334,0.2097048173777541,standardized_outer_train,5.0,0.41603087223105106,0.14693307325698804,0.031251569221787436
final,2026,L1,P0,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39704794269679755,0.35949308169925964,0.10606082236026415,0.28237583714143094,0.2135350055781917,standardized_outer_train,5.0,0.39728740870114787,0.10312165110493174,0.0474326606101659
final,2026,L1,P0,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.37248678798774204,0.3642158477193784,0.12699571184502334,0.2765316215524016,0.21064744122777065,standardized_outer_train,5.0,0.3753974355446704,0.1261835402517419,0.051245629670320376
final,2026,L1,P0,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.42503326071850245,0.3928176362631449,0.14726006065328703,0.27551814675648234,0.20852927002747637,standardized_outer_train,5.0,0.42186330896741664,0.14540693787667783,0.04844070352586074
final,2026,L1,P0,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4702387097564822,0.513375031390051,0.21794122179919617,0.13211847847048042,0.09564037127326942,standardized_outer_train,5.0,0.4786027491945603,0.19955166709887995,0.10508976878916279
final,2026,L1,P0,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43169695030525185,0.5074157086139548,0.24826301159525765,0.1281499440615371,0.09486819518929007,standardized_outer_train,5.0,0.4387022882924729,0.23776774268006587,0.049995629282952744
final,2026,L1,P0,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4042824258640713,0.45378974148114964,0.19507709115657346,0.13200795487356468,0.09312896937624666,standardized_outer_train,5.0,0.42253583380911586,0.1879130394147332,0.033380577890285486
final,2026,L1,P0,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43783682557552744,0.4576569959209256,0.20173201452731404,0.13068552142625048,0.09016504203148885,standardized_outer_train,5.0,0.4446412889665977,0.18861007393486004,0.07009731519437307
final,2026,L1,P0,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4360137278753332,0.4830593693515203,0.21575333476958533,0.13074047470795816,0.09345064446757374,standardized_outer_train,5.0,0.44612054006568674,0.20346063078213478,0.046479068451225174
final,2026,L1,P0,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.47028367742556615,0.5133750703644436,0.21794129456423905,0.1321184720205073,0.09564036570978843,standardized_outer_train,5.0,0.4785877294810078,0.19955173158678938,0.10508972225006188
final,2026,L1,P0,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4315968349259412,0.5074156672507768,0.2482629788785954,0.1281499468169909,0.09486817689107734,standardized_outer_train,5.0,0.4388310820299707,0.23776770168136135,0.04999571950062449
final,2026,L1,P0,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.40444817539446004,0.4537897398678161,0.19507709430700493,0.1320079544880544,0.09312896889306167,standardized_outer_train,5.0,0.42278953514319306,0.18791304280801444,0.03338058984807517
final,2026,L1,P0,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4379142873163002,0.4576569851917681,0.20173200388799284,0.13068552204031975,0.09016504162791922,standardized_outer_train,5.0,0.44479665987691197,0.1886100586077456,0.07009734355817525
final,2026,L1,P0,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4360607437655669,0.4830593656687011,0.21575334290945805,0.13074047384146809,0.09345063828046166,standardized_outer_train,5.0,0.4462512516327709,0.20346063367097772,0.0464791038401107
final,2026,L1,P0,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6120875556036149,0.6287402920956326,0.3921673267127668,0.42443675177215795,0.3446030077612339,standardized_outer_train,5.0,0.6100311701223162,0.3900584085905287,0.10402004230537641
final,2026,L1,P0,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5313754537698139,0.5251086936263034,0.2653060270872388,0.4668770105194347,0.38439143239996004,standardized_outer_train,5.0,0.526254939535414,0.26362447607289863,0.03624843154632059
final,2026,L1,P0,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.46475924673125824,0.47282498846775917,0.20319486328629854,0.48459443825931786,0.40142891102976186,standardized_outer_train,5.0,0.46202813474375004,0.20043703159582824,0.09233442685089134
final,2026,L1,P0,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5071281299374765,0.5260194812818806,0.2683895068627159,0.46683363026632263,0.3808879423188637,standardized_outer_train,5.0,0.503141075470858,0.2672433032314791,0.08067496197321859
final,2026,L1,P0,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5288375965105409,0.5381733638678939,0.282264430987255,0.46068545770430824,0.3778278233774549,standardized_outer_train,5.0,0.5253638299680846,0.2803408048726837,0.06011204554396837
final,2026,L1,P0,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.28521870965594054,0.25163516228947436,0.03247878155628614,0.08994618948765931,0.06897622058252514,standardized_outer_train,5.0,0.29524154111864587,0.02975523231811748,0.04840488930632088
final,2026,L1,P0,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2494051695370162,0.24274591113058863,0.05356466923300773,0.104295997663022,0.08064468310415109,standardized_outer_train,5.0,0.26488629338895536,0.05036172488955996,0.04667805578429003
final,2026,L1,P0,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.20251057179482038,0.18303664565940092,0.022998599494287397,0.10678539703879378,0.08227908896526352,standardized_outer_train,5.0,0.20874297203140815,0.020357646435402284,0.03763299558745172
final,2026,L1,P0,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2338956233094794,0.2158488569561242,0.031092248758175622,0.10703332269034387,0.0837396864003,standardized_outer_train,5.0,0.2421355348677145,0.0236011671811713,0.05707679481560211
final,2026,L1,P0,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.24275751857431413,0.22331664400889703,0.03503357476043922,0.10201522671995474,0.07890991976305994,standardized_outer_train,5.0,0.25275158535168096,0.03101894270606272,0.027026711122008315
final,2026,L1,P0,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.15486062364519004,0.24277569124233317,0.017991590042819583,0.33400848701066027,0.22809683945593204,standardized_outer_train,5.0,0.1564431884995497,-0.009502958268985742,0.18892428881920964
final,2026,L1,P0,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.10386724750691759,0.20727995701878402,0.04296374823392912,0.32961659174955776,0.22216510865186753,standardized_outer_train,5.0,0.1008313552699103,0.03170632531020562,0.04337409475303849
final,2026,L1,P0,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.1916020225928354,0.2357779925083488,0.014987897375060344,0.33526020335243534,0.22441900408348575,standardized_outer_train,5.0,0.1798093483780236,-0.015821740734628935,0.19443525391523386
final,2026,L1,P0,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.1677931402177302,0.22370307567434344,0.04363815646015701,0.32818927187019725,0.21796605878848696,standardized_outer_train,5.0,0.15704609489503382,0.04267689358828944,0.05357117699007317
final,2026,L1,P0,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.1545307584906683,0.22738417911095238,0.029895348027991514,0.33176863849571264,0.22316175274494307,standardized_outer_train,5.0,0.14853249676062935,0.012264629973720076,0.09633716518189141
final,2026,L1,P0,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.28521870965594054,0.2516351731632791,0.03247879202201598,0.0899461890011829,0.06897622060434319,standardized_outer_train,5.0,0.29524154111864587,0.02975524073973932,0.048404865119913765
final,2026,L1,P0,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2494051695370162,0.24274590682013503,0.05356466671837412,0.10429599780157676,0.08064468327861665,standardized_outer_train,5.0,0.26488629338895536,0.05036172259462716,0.046678051703535645
final,2026,L1,P0,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.20251057179482038,0.18303664078165596,0.02299859697884643,0.10678539717626152,0.08227908884377279,standardized_outer_train,5.0,0.20874297203140815,0.02035764386833348,0.03763299446685601
final,2026,L1,P0,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2338956233094794,0.21584880925695293,0.031092202928449164,0.10703332522170345,0.08373968975176475,standardized_outer_train,5.0,0.2421355348677145,0.023601121678776697,0.05707676808143599
final,2026,L1,P0,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.24275751857431413,0.22331663250550576,0.035033564661921424,0.10201522730018116,0.07890992061962435,standardized_outer_train,5.0,0.25275158535168096,0.031018932220369146,0.02702670529361216
final,2026,L1,PLOCAL,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7103838723510812,0.795895761333922,0.6286030618257865,39.55513217060084,28.464940233717442,standardized_outer_train,5.0,0.7092727344971003,0.6273910902372556,0.1318354395161437
final,2026,L1,PLOCAL,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.630593277820845,0.708048508592799,0.4943437963604739,46.48687502692618,32.658457780748904,standardized_outer_train,5.0,0.6314875050643981,0.48527275666441383,0.17350801706379312
final,2026,L1,PLOCAL,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.678585875333905,0.7470619144776758,0.55607639151845,44.076529782737005,31.347881469743896,standardized_outer_train,5.0,0.6811698422719417,0.5493932611184695,0.12460169116456839
final,2026,L1,PLOCAL,acquisition_fov_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6740554767988156,0.7667068281838819,0.5839187880547859,41.990662139393606,31.435758336636756,standardized_outer_train,5.0,0.6718615861861306,0.5786464961882315,0.10052820660228265
final,2026,L1,PLOCAL,acquisition_fov_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.6734046255761617,0.7544282531470697,0.5657355094398742,43.02729977991441,30.97675945521175,standardized_outer_train,5.0,0.6734479170048926,0.5601759010520926,0.10778167692820104
final,2026,L1,PLOCAL,acquisition_fov_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7103971688785827,0.7958956659946879,0.6286028951298004,39.55514093702633,28.464943724778713,standardized_outer_train,5.0,0.7092883156564495,0.6273909295859434,0.13183570478479884
final,2026,L1,PLOCAL,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6305421642561692,0.708048425554531,0.494343607879828,46.486883701550276,32.658460396563555,standardized_outer_train,5.0,0.6315097258610451,0.48527256142914055,0.17350847506174097
final,2026,L1,PLOCAL,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6785543389617641,0.747061874451416,0.5560763273260005,44.07653292582048,31.347882861892582,standardized_outer_train,5.0,0.6811114476787187,0.5493931936561636,0.12460175812164195
final,2026,L1,PLOCAL,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6739966351520496,0.7667068413279459,0.5839188086577032,41.99066104506729,31.435758020149752,standardized_outer_train,5.0,0.6718456480695701,0.5786465139036346,0.10052823434764566
final,2026,L1,PLOCAL,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.6733725768121414,0.7544282018321451,0.565735409748333,43.0273046523661,30.97676125084615,standardized_outer_train,5.0,0.6734387843164459,0.5601757996437204,0.10778182621364849
final,2026,L1,PLOCAL,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3081381259577507,0.4171226680228662,0.1731006888098956,9.922977098699995,5.9825323788869165,standardized_outer_train,5.0,0.31375647428453984,0.1749620842980693,0.09005094026900332
final,2026,L1,PLOCAL,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2522451544679218,0.22779748593596635,0.0036664104121651997,11.568878032438377,6.905993625163113,standardized_outer_train,5.0,0.27460545590672736,0.03610976557180928,0.17833873323652213
final,2026,L1,PLOCAL,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3239973582596973,0.3211158911225805,0.10020001490144015,11.427796770274597,6.770732248740835,standardized_outer_train,5.0,0.3349959383118168,0.09826917868030603,0.053730656029167545
final,2026,L1,PLOCAL,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.30189314588436106,0.40835109577957796,0.16550717433084838,10.565349449234237,6.290065204191976,standardized_outer_train,5.0,0.3128360598366803,0.1640227075783366,0.05049388415362859
final,2026,L1,PLOCAL,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2965684461424327,0.3435967852152477,0.11061857211358733,10.871250337661802,6.48733086424571,standardized_outer_train,5.0,0.30904848208494107,0.11834093403213033,0.07732962030510941
final,2026,L1,PLOCAL,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7098989702916818,0.6834329044331463,0.46564409745499824,0.21953796465315253,0.1700398823749025,standardized_outer_train,5.0,0.7053986348853244,0.4606993701412381,0.12861510469625212
final,2026,L1,PLOCAL,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6984132809616318,0.6549771779906752,0.42336506412641717,0.2269678945401377,0.1707529455808966,standardized_outer_train,5.0,0.7017827333973126,0.4227445562603018,0.10625683381957174
final,2026,L1,PLOCAL,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7327630262141622,0.6635493391472539,0.438403323304575,0.2238132586773972,0.17021691283704798,standardized_outer_train,5.0,0.728362945191784,0.43521358627968765,0.062467241237565974
final,2026,L1,PLOCAL,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7240692421795697,0.7047136611838747,0.4947359325473255,0.21037581854956716,0.16322543796657807,standardized_outer_train,5.0,0.7237696346987396,0.4948574099299698,0.0491694147851243
final,2026,L1,PLOCAL,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.7162861299117614,0.6766682706887376,0.45553710435832895,0.22017373410506363,0.1685587946898563,standardized_outer_train,5.0,0.7148284870432902,0.4533787306527993,0.06585700154607614
final,2026,L1,PLOCAL,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7697717638963675,0.8255201085060512,0.6766959187849285,0.0849472764933634,0.057200943771974024,standardized_outer_train,5.0,0.7749845239750812,0.6724747374733383,0.13496324582107727
final,2026,L1,PLOCAL,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7182232049249494,0.7933209948799111,0.6188082406819146,0.09125511416632806,0.0641698743949219,standardized_outer_train,5.0,0.7150537849378675,0.6041283398704429,0.16764696333576776
final,2026,L1,PLOCAL,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7197269315348647,0.7675858556550922,0.5863798873610027,0.09462889812128758,0.06241208582805011,standardized_outer_train,5.0,0.7213474642372114,0.5722557962889757,0.1792321242881167
final,2026,L1,PLOCAL,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7063840015365881,0.7705087652037379,0.5856968208396958,0.09414824998588929,0.06510418413287997,standardized_outer_train,5.0,0.7085761691448322,0.5717636355261124,0.16153716917084165
final,2026,L1,PLOCAL,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.7285264754731925,0.789233931061198,0.6168952169168853,0.09124488469171708,0.0622217720319565,standardized_outer_train,5.0,0.729990485573748,0.6051556272897175,0.15604891305138244
final,2026,L1,PLOCAL,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7696791854959683,0.8255201519252323,0.6766960158600832,0.08494726354502351,0.057200931147619614,standardized_outer_train,5.0,0.7749390717217464,0.6724748359005785,0.13496315966330838
final,2026,L1,PLOCAL,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7181691728659747,0.79332097697558,0.6188082156001926,0.09125511714491065,0.06416987444294575,standardized_outer_train,5.0,0.7150893720026897,0.604128309327262,0.1676469691187285
final,2026,L1,PLOCAL,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7197162592786671,0.7675858762022069,0.5863799252058752,0.09462889370100837,0.062412085005549914,standardized_outer_train,5.0,0.7212862300500532,0.5722558331166196,0.17923211778326706
final,2026,L1,PLOCAL,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.7063346182810883,0.7705088502148573,0.5856969885370255,0.09414823074669547,0.06510417005493477,standardized_outer_train,5.0,0.7086320338903569,0.5717638064109523,0.16153692649502904
final,2026,L1,PLOCAL,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.7284748089804245,0.7892339638294691,0.6168952863007942,0.0912448762844095,0.06222176516276252,standardized_outer_train,5.0,0.7299866769162116,0.605155696188853,0.15604885237057814
final,2026,L1,PLOCAL,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.8630768827754082,0.8609903369471419,0.7375992273612497,0.27887110419835937,0.2160784999848473,standardized_outer_train,5.0,0.8605501288430958,0.7365870574343584,0.11912798889775822
final,2026,L1,PLOCAL,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.859600132934745,0.8503182147919273,0.7184573026677246,0.28901566611207563,0.22600368582392352,standardized_outer_train,5.0,0.858333279794091,0.7183963420770506,0.07504168443249003
final,2026,L1,PLOCAL,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.8450709939963813,0.8342849064631674,0.6888435610694923,0.3028250231254508,0.232054022406171,standardized_outer_train,5.0,0.841383883339876,0.6882519658067616,0.08078032887454109
final,2026,L1,PLOCAL,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.8557731584242652,0.8505617877643378,0.7190825095260069,0.28927543934053385,0.22282963746862033,standardized_outer_train,5.0,0.8551084483470968,0.718624961017577,0.08711172901567497
final,2026,L1,PLOCAL,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.8558802920327,0.8490388114916435,0.7159956501561183,0.2899968081941049,0.22424146142089052,standardized_outer_train,5.0,0.85384393508104,0.715465081583937,0.08831320547810481
final,2026,L1,PLOCAL,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4221331490887517,0.42322949546860195,0.17445697870629706,0.08308495243962213,0.06383861530688834,standardized_outer_train,5.0,0.43208363684490286,0.1745100542118421,0.0921714086955754
final,2026,L1,PLOCAL,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39498576079791153,0.37627009008849965,0.13645031980533073,0.0996244265313434,0.0757234579622815,standardized_outer_train,5.0,0.4030160299223935,0.13539575176876822,0.04788200968083639
final,2026,L1,PLOCAL,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.37681311151668,0.3576106402098826,0.12255058935263152,0.10119878932289782,0.07806416186340087,standardized_outer_train,5.0,0.38603646244325535,0.1174155886436169,0.06182045745749426
final,2026,L1,PLOCAL,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.35996790900433606,0.37534828063053965,0.12413381700777115,0.10176458640227147,0.07903040609968895,standardized_outer_train,5.0,0.365819625905735,0.10864234216689943,0.1683633004173374
final,2026,L1,PLOCAL,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.3884749826019198,0.383114626599381,0.13939792621800762,0.0964181886740337,0.07416416030806491,standardized_outer_train,5.0,0.3967389387790717,0.13399093419778169,0.07727702842609821
final,2026,L1,PLOCAL,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2564222278195452,0.48395428261421425,0.23282981154743165,0.29521998764544327,0.20258163838752075,standardized_outer_train,5.0,0.2559953420727831,0.21574268441544914,0.08815981691769142
final,2026,L1,PLOCAL,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.14916634149415242,0.36346563747022625,0.13150602262127886,0.313999007697392,0.2131586808464684,standardized_outer_train,5.0,0.15802778043128768,0.12174863119579357,0.05794866551742371
final,2026,L1,PLOCAL,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.17878305050775792,0.36988767771569053,0.1336859750482714,0.31441184093950275,0.21038248867400852,standardized_outer_train,5.0,0.17780638605753524,0.11144236544606242,0.10048958018163517
final,2026,L1,PLOCAL,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.25260981209904176,0.4362342579788581,0.14337862243818678,0.3106044791250397,0.21539452935886097,standardized_outer_train,5.0,0.2523186831463366,0.14494411109884361,0.040984486092507995
final,2026,L1,PLOCAL,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.20924535798012434,0.4133854639447473,0.16035010791379217,0.30855882885184444,0.21037933431671466,standardized_outer_train,5.0,0.2110370479269857,0.14846944803903717,0.04917002154459069
final,2026,L1,PLOCAL,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4221331490887517,0.42322949987132963,0.17445698133106202,0.0830849523075403,0.0638386154146741,standardized_outer_train,5.0,0.43208363684490286,0.17451005665245173,0.09217140876758056
final,2026,L1,PLOCAL,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39498576079791153,0.37627008967234066,0.1364503184953042,0.09962442660690979,0.07572345791596233,standardized_outer_train,5.0,0.4030160299223935,0.13539575059472622,0.04788201225634366
final,2026,L1,PLOCAL,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.37681311151668,0.3576106552135952,0.12255059858488293,0.10119878879050663,0.07806416110281175,standardized_outer_train,5.0,0.38603646244325535,0.11741559796007514,0.06182045934325913
final,2026,L1,PLOCAL,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.35996790900433606,0.37534829420759225,0.124133831348609,0.10176458556915936,0.07903040547275285,standardized_outer_train,5.0,0.365819625905735,0.10864236023688081,0.16836325436005933
final,2026,L1,PLOCAL,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.3884749826019198,0.38311463474121443,0.13939793243996454,0.09641818831852902,0.07416415997655025,standardized_outer_train,5.0,0.3967389387790717,0.13399094136103346,0.07727702095949501
final,2026,L1,PVALID,acquisition_fov_x_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_x_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_x_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_x_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_x_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_y_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_y_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_y_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_y_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_y_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_z_mm,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_z_mm,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_z_mm,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_z_mm,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,acquisition_fov_z_mm,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,max_resample_factor,T0,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,max_resample_factor,T1,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,max_resample_factor,T2,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,max_resample_factor,T3,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
final,2026,L1,PVALID,max_resample_factor,macro,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,
