task,fold,seed,arm,view,target,selected_C,validation_auroc,validation_threshold,train_rows,validation_rows,feature_dim,population,clinical_contract,timing,model,selected_alpha,validation_mse,subgroup
clinical_error_ridge,4,2026.0,LOCAL0,,,,,,225,66,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.2202876507183536,
pcr,4,2026.0,LOCAL0,,,0.001,0.6989130434782609,0.4908081872456713,225,66,34,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,4,2026.0,LOCAL0,,,0.0001,0.5673913043478261,0.49681454318161167,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,4,2026.0,LOCAL0,,,0.1,0.75,0.3988993254010226,225,66,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,4,2026.0,LOCAL0,,,0.001,0.7945652173913044,0.4950602510072472,225,66,38,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,4,2026.0,LOCAL0,,,0.0001,0.5739130434782609,0.4967691403226898,225,66,802,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,4,2026.0,LOCAL0,,,0.01,0.6076086956521739,0.5592566598689493,225,66,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,4,2026.0,LOCAL0,,,0.0001,0.5760869565217391,0.5338084455106661,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,4,2026.0,LOCAL0,,,0.01,0.6445652173913043,0.4644043009453136,225,66,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,4,2026.0,LOCAL0,,,,,,225,66,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.22731221134048304,
pcr,0,2026.0,LOCAL3,,,0.0001,0.7399035563592526,0.4971613099833038,525,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,0,2026.0,LOCAL3,,,10.0,0.5886075949367088,0.21048853606535908,525,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.6986136226642555,0.16946777340036187,525,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,525,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.2283488949004134,
pcr,0,2026.0,LOCAL3,,,0.0001,0.7399035563592526,0.4971613099833038,525,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.602471368294153,0.3012522442378081,525,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.7148884870403858,0.2816313382993512,525,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,525,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.22245513927831312,
pcr,0,2026.0,LOCAL3,,,0.0001,0.7399035563592526,0.4971613099833038,525,121,34,full_808,C2_full_with_treatment,T2,C,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.6760096443640747,0.3838430799544256,525,121,576,full_808,C2_full_with_treatment,T2,M,,,
pcr,0,2026.0,LOCAL3,,,0.01,0.7573839662447257,0.28728653342782096,525,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,525,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,100.0,0.20970472696924897,
pcr,0,2026.0,LOCAL3,,,0.0001,0.7399035563592526,0.4971613099833038,525,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,0,2026.0,LOCAL3,,,0.01,0.7160940325497287,0.42777603605178705,525,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,0,2026.0,LOCAL3,,,0.01,0.7745629897528632,0.433807074895318,525,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,525,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,100.0,0.20431082838998038,
pcr,0,2026.0,LOCAL3,,,0.0001,0.863157894736842,0.49842519482998365,247,59,33,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.5302631578947368,0.041639818415407114,247,59,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,0,2026.0,LOCAL3,,,0.0001,0.381578947368421,0.49889266345482036,247,59,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,0,2026.0,LOCAL3,,,0.0001,0.8473684210526317,0.4982614050176753,247,59,34,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.7776315789473685,0.28042417813803144,247,59,225,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.7776315789473685,0.004513466559742467,247,59,226,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.5407894736842105,0.023936412651795785,247,59,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.7776315789473685,0.0038804110243043336,247,59,226,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,247,59,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.22894628101713782,
pcr,0,2026.0,LOCAL3,,,0.0001,0.863157894736842,0.49842519482998365,247,59,33,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.6223684210526316,2.7370611399607327e-05,247,59,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,0,2026.0,LOCAL3,,,10.0,0.743421052631579,0.29816547431596047,247,59,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,0,2026.0,LOCAL3,,,10.0,0.8447368421052631,0.23952281825262992,247,59,35,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.7868421052631579,0.29605769890659245,247,59,417,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.7999999999999999,0.262402130367937,247,59,419,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.6105263157894736,0.7546082017164378,247,59,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.7934210526315789,0.21917152797156628,247,59,419,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,247,59,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.22721469387290782,
pcr,0,2026.0,LOCAL3,,,0.0001,0.863157894736842,0.49842519482998365,247,59,33,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,0,2026.0,LOCAL3,,,1.0,0.756578947368421,0.2646089203806604,247,59,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,0,2026.0,LOCAL3,,,10.0,0.8052631578947368,0.33628333352485795,247,59,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,0,2026.0,LOCAL3,,,1.0,0.8657894736842104,0.26175600041219244,247,59,36,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.8236842105263158,0.39439130986719434,247,59,609,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.85,0.4019846709014472,247,59,612,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.6131578947368421,0.004519701249541304,247,59,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.8473684210526315,0.36560568566628965,247,59,612,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,247,59,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,100.0,0.20469591608916926,
pcr,0,2026.0,LOCAL3,,,0.0001,0.863157894736842,0.49842519482998365,247,59,33,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,0,2026.0,LOCAL3,,,1.0,0.7842105263157895,0.07137987904079741,247,59,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.7763157894736842,0.3507205655558762,247,59,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,0,2026.0,LOCAL3,,,0.1,0.8473684210526315,0.24798664378245688,247,59,37,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,0,2026.0,LOCAL3,,,1.0,0.8578947368421053,0.3110695024049842,247,59,801,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.8565789473684211,0.0550556349399077,247,59,805,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,0,2026.0,LOCAL3,,,1.0,0.6342105263157894,0.078197998905729,247,59,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,0,2026.0,LOCAL3,,,100.0,0.8407894736842105,0.005380996600339025,247,59,805,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,0,2026.0,LOCAL3,,,,,,247,59,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,100.0,0.20161290952948444,
pcr,1,2026.0,LOCAL3,,,0.01,0.7317073170731707,0.4299837448563612,525,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,1,2026.0,LOCAL3,,,0.001,0.6301829268292684,0.47553339718798326,525,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7512195121951221,0.3392682258805196,525,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,525,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.18551026704299733,
pcr,1,2026.0,LOCAL3,,,0.01,0.7317073170731707,0.4299837448563612,525,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6795731707317074,0.4911603344307002,525,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7765243902439024,0.4925807619876685,525,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,525,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.17981146436723006,
pcr,1,2026.0,LOCAL3,,,0.01,0.7317073170731707,0.4299837448563612,525,121,34,full_808,C2_full_with_treatment,T2,C,,,
pcr,1,2026.0,LOCAL3,,,0.001,0.675609756097561,0.4998411584279781,525,121,576,full_808,C2_full_with_treatment,T2,M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7823170731707317,0.402218714112788,525,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,525,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.1781425938174287,
pcr,1,2026.0,LOCAL3,,,0.01,0.7317073170731707,0.4299837448563612,525,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,1,2026.0,LOCAL3,,,0.001,0.6868902439024391,0.4936507295782326,525,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7826219512195122,0.40570264984413046,525,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,525,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.17542902018704182,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6507936507936508,0.49844020084365,239,69,34,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,1,2026.0,LOCAL3,,,0.001,0.5992063492063493,0.5,239,69,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,1,2026.0,LOCAL3,,,0.0001,0.5267857142857143,0.49884204687321343,239,69,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6448412698412698,0.4986838159398222,239,69,35,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.675595238095238,0.38468459906892516,239,69,226,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.6726190476190476,0.38472645446389847,239,69,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6230158730158729,0.5013197899236378,239,69,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,1,2026.0,LOCAL3,,,0.001,0.6696428571428571,0.48364651133727354,239,69,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,239,69,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.20628165770770035,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6507936507936508,0.49844020084365,239,69,34,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.6617063492063492,0.40181119233565604,239,69,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,1,2026.0,LOCAL3,,,0.1,0.6180555555555556,0.35748480070464866,239,69,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,1,2026.0,LOCAL3,,,10.0,0.6904761904761905,0.33387445390697584,239,69,36,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7123015873015872,0.4978156344351249,239,69,418,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7172619047619048,0.5254114822088849,239,69,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.5674603174603174,0.4842458406702872,239,69,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,1,2026.0,LOCAL3,,,0.1,0.691468253968254,0.3661687370346476,239,69,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,239,69,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.2013482799103033,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6507936507936508,0.49844020084365,239,69,34,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.6190476190476191,0.4047483551522573,239,69,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,1,2026.0,LOCAL3,,,1.0,0.6686507936507937,0.23044208355226461,239,69,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,1,2026.0,LOCAL3,,,10.0,0.7222222222222222,0.3877368280432117,239,69,37,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.689484126984127,0.5429166420348515,239,69,610,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,1,2026.0,LOCAL3,,,1.0,0.7341269841269842,0.5,239,69,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,1,2026.0,LOCAL3,,,0.0001,0.5406746031746031,0.5049636197280736,239,69,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,1,2026.0,LOCAL3,,,1.0,0.7331349206349206,0.6285602009392115,239,69,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,239,69,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.2060992543932171,
pcr,1,2026.0,LOCAL3,,,0.0001,0.6507936507936508,0.49844020084365,239,69,34,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.6369047619047619,0.3803206979730577,239,69,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,1,2026.0,LOCAL3,,,0.1,0.6349206349206349,0.4445358017880925,239,69,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,1,2026.0,LOCAL3,,,0.01,0.7103174603174602,0.4931544771778138,239,69,38,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,1,2026.0,LOCAL3,,,0.1,0.7043650793650793,0.5680475357668177,239,69,802,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,1,2026.0,LOCAL3,,,0.1,0.7113095238095238,0.5895925728950123,239,69,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,1,2026.0,LOCAL3,,,100.0,0.5436507936507937,0.9991156541554507,239,69,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,1,2026.0,LOCAL3,,,1.0,0.691468253968254,0.08186185976771618,239,69,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,1,2026.0,LOCAL3,,,,,,239,69,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.2028784257727936,
pcr,2,2026.0,LOCAL3,,,0.001,0.7745629897528632,0.48828118280012744,525,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.5855937311633514,0.19170366782386636,525,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7820976491862568,0.42028652939706673,525,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,525,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.2162042837998575,
pcr,2,2026.0,LOCAL3,,,0.001,0.7745629897528632,0.48828118280012744,525,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.593128390596745,0.9427036602670485,525,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7516576250753466,0.3353754359583554,525,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,525,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.2154011277751955,
pcr,2,2026.0,LOCAL3,,,0.001,0.7745629897528632,0.48828118280012744,525,121,34,full_808,C2_full_with_treatment,T2,C,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.6253767329716696,0.12157729623217725,525,121,576,full_808,C2_full_with_treatment,T2,M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7947558770343579,0.33097225142786885,525,121,610,full_808,C2_full_with_treatment,T2,C+M,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,525,121,576,full_808,C2_full_with_treatment,T2,C+M_error_correction,100.0,0.21311807269784605,
pcr,2,2026.0,LOCAL3,,,0.001,0.7745629897528632,0.48828118280012744,525,121,34,full_808,C2_full_with_treatment,T3,C,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.5988547317661242,0.31091852274718706,525,121,768,full_808,C2_full_with_treatment,T3,M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.755877034358047,0.30522444443174096,525,121,802,full_808,C2_full_with_treatment,T3,C+M,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,525,121,768,full_808,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.2308842182536843,
pcr,2,2026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T0,C,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.5563025210084034,0.0946774408188559,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,M,,,
pcr,2,2026.0,LOCAL3,,,0.0001,0.4890756302521008,0.4987828767576663,240,52,1,ftv_complete_375,C2_full_with_treatment,T0,F,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.746218487394958,0.45774219678267614,240,52,35,ftv_complete_375,C2_full_with_treatment,T0,C+F,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.6756302521008404,0.2759230127827592,240,52,226,ftv_complete_375,C2_full_with_treatment,T0,C+M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.6705882352941177,0.26605239217681736,240,52,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.5630252100840336,0.1720815349796996,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,M_residual,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.6672268907563025,0.2630460795136351,240,52,227,ftv_complete_375,C2_full_with_treatment,T0,C+F+M_residual,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,240,52,192,ftv_complete_375,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.2215443112227016,
pcr,2,2026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T1,C,,,
pcr,2,2026.0,LOCAL3,,,1.0,0.6151260504201681,0.4167927870017696,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,M,,,
pcr,2,2026.0,LOCAL3,,,1.0,0.7949579831932774,0.24214212847789326,240,52,2,ftv_complete_375,C2_full_with_treatment,T1,F,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.8218487394957983,0.4022452287396665,240,52,36,ftv_complete_375,C2_full_with_treatment,T1,C+F,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7344537815126051,0.2257440508648932,240,52,418,ftv_complete_375,C2_full_with_treatment,T1,C+M,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7529411764705882,0.24861967841626462,240,52,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.6050420168067228,0.5,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,M_residual,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.7529411764705883,0.23479919417731318,240,52,420,ftv_complete_375,C2_full_with_treatment,T1,C+F+M_residual,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,240,52,384,ftv_complete_375,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.2107339145990833,
pcr,2,2026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T2,C,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.6403361344537815,0.8797207993352646,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,M,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.7109243697478991,0.29205964469037354,240,52,3,ftv_complete_375,C2_full_with_treatment,T2,F,,,
pcr,2,2026.0,LOCAL3,,,0.1,0.8117647058823529,0.41043514912094964,240,52,37,ftv_complete_375,C2_full_with_treatment,T2,C+F,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.7159663865546219,0.0015734068437024242,240,52,610,ftv_complete_375,C2_full_with_treatment,T2,C+M,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.715966386554622,0.0019719844534103973,240,52,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M,,,
pcr,2,2026.0,LOCAL3,,,1.0,0.6453781512605042,0.3043031496908462,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,M_residual,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.719327731092437,0.5389850594736301,240,52,613,ftv_complete_375,C2_full_with_treatment,T2,C+F+M_residual,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,240,52,576,ftv_complete_375,C2_full_with_treatment,T2,C+M_error_correction,1000.0,0.2174524592121714,
pcr,2,2026.0,LOCAL3,,,0.001,0.7495798319327731,0.4827230060068771,240,52,34,ftv_complete_375,C2_full_with_treatment,T3,C,,,
pcr,2,2026.0,LOCAL3,,,10.0,0.5663865546218487,0.020470017888481556,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,M,,,
pcr,2,2026.0,LOCAL3,,,100.0,0.6991596638655462,0.29178049882441415,240,52,4,ftv_complete_375,C2_full_with_treatment,T3,F,,,
pcr,2,2026.0,LOCAL3,,,1.0,0.7983193277310925,0.6208203470526011,240,52,38,ftv_complete_375,C2_full_with_treatment,T3,C+F,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.6487394957983194,0.4938464839697268,240,52,802,ftv_complete_375,C2_full_with_treatment,T3,C+M,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.6436974789915967,0.5,240,52,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M,,,
pcr,2,2026.0,LOCAL3,,,0.001,0.5949579831932773,0.5365283230715308,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,M_residual,,,
pcr,2,2026.0,LOCAL3,,,0.01,0.6756302521008404,0.4848700954734969,240,52,806,ftv_complete_375,C2_full_with_treatment,T3,C+F+M_residual,,,
clinical_error_ridge,2,2026.0,LOCAL3,,,,,,240,52,768,ftv_complete_375,C2_full_with_treatment,T3,C+M_error_correction,1000.0,0.23267256898945587,
pcr,3,2026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T0,C,,,
pcr,3,2026.0,LOCAL3,,,100.0,0.5792682926829269,0.35900726214120204,526,121,192,full_808,C2_full_with_treatment,T0,M,,,
pcr,3,2026.0,LOCAL3,,,1.0,0.7170731707317074,0.37524453394921864,526,121,226,full_808,C2_full_with_treatment,T0,C+M,,,
clinical_error_ridge,3,2026.0,LOCAL3,,,,,,526,121,192,full_808,C2_full_with_treatment,T0,C+M_error_correction,1000.0,0.19203991472950507,
pcr,3,2026.0,LOCAL3,,,10.0,0.7382621951219512,0.358375918083688,526,121,34,full_808,C2_full_with_treatment,T1,C,,,
pcr,3,2026.0,LOCAL3,,,0.01,0.6128048780487805,0.372487832963734,526,121,384,full_808,C2_full_with_treatment,T1,M,,,
pcr,3,2026.0,LOCAL3,,,0.01,0.7353658536585367,0.44137046828653864,526,121,418,full_808,C2_full_with_treatment,T1,C+M,,,
clinical_error_ridge,3,2026.0,LOCAL3,,,,,,526,121,384,full_808,C2_full_with_treatment,T1,C+M_error_correction,1000.0,0.1847623494651659,
