seed_base,fold,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,selected_alpha,n_train,n_val,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,2.0,L1,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,,960.0,208.0,332,0.58818384465231,0.5806162686583101,0.2723023808399173,0.4921634258803316,0.3779162494802246,0.5811920183723754,0.1541924972503841,0.1823381789900329,,,
2026,3.0,L1,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,242.0,61.0,72,0.5241173065792013,0.1676899050905695,-0.0576774084136808,51.93559288363273,20.155109697389797,50.50187101912064,-0.0283894801436023,0.1385799263634468,,,
2026,3.0,L1,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,242.0,61.0,72,0.523381916715066,0.4995473427457096,0.246937573519521,0.339469833895854,0.2568884955842662,0.3926642469106504,0.1354704774710509,0.2933351823557803,,,
2026,3.0,L1,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,10.0,242.0,61.0,72,0.4483246511029649,0.8003193192502682,0.5776360859644749,12.536068859149848,7.372588045866883,20.77938880934284,0.3967065646553869,0.3836636422055061,,,
2026,3.0,L1,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,10.0,242.0,61.0,72,0.4483246511029649,0.5238774677523517,0.2682044869620831,0.3988766542131134,0.3067476733442906,0.4751766817583344,0.1605719103531803,0.3532972766489151,,,
2026,3.0,L1,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,10.0,242.0,61.0,72,0.3721461187214612,0.5244272913073273,0.1669111587857774,11.14747633594457,4.092063980514634,13.518508193231408,0.1753915316243246,0.0683552634493498,,,
2026,3.0,L1,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,10.0,242.0,61.0,72,0.3721461187214612,0.4759412424409124,0.2192586660201018,0.4666570261386877,0.3796508121624701,0.5294582095691716,0.1186140516766869,0.3143320295628604,,,
2026,3.0,L1,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,242.0,61.0,72,0.2370892018779343,0.7349122568495574,0.0365527289103713,13.025450118961016,3.2139638412233245,13.272637518671864,0.0186238341371945,0.0029423930518653,,,
2026,3.0,L1,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,242.0,61.0,72,0.2370892018779343,0.3391539659503895,0.1146728723273101,0.5511690181477146,0.445796742275045,0.5859283299048373,0.0593234871622748,0.1064833486472925,,,
2026,3.0,L1,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,,968.0,244.0,288,0.3954193195703904,0.5568371931244307,0.1808556413117357,22.16114704942204,8.70843139124866,24.51810138509169,0.1405831125683259,0.148385306267542,,,
2026,3.0,L1,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,,968.0,244.0,288,0.3952354721043565,0.4596300047223408,0.212268399707254,0.4390431330988424,0.347270930841518,0.4958068670357484,0.1184949816657982,0.2668619593037121,,,
