comparison_name,population,seed,arm,timing,metric,reference_value,comparison_value,improvement,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,delta,delta_brier,reference_selector,comparison_selector,bootstrap_seed
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL0,T3,brier,0.2430950945429407,0.2028718795928999,0.0402232149500408,0.023207665930438694,0.056091258233709675,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.0402232149500408,-0.0402232149500408,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2361973606138968254
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T0,auprc,0.5362125873999827,0.4771973641568815,-0.059015223243101156,-0.10421087751304767,-0.007802739191015101,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.059015223243101156,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",632998070555258905
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T0,auroc,0.6966723842195541,0.6543396226415095,-0.042332761578044664,-0.07834004136620261,-0.007098101516202117,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.042332761578044664,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",632998070555258905
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T0,brier,0.2430950945429407,0.21128319120247957,0.031811903340461134,0.019439957324352167,0.04403454666350364,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.031811903340461134,-0.031811903340461134,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",632998070555258905
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T1,auprc,0.5362125873999827,0.4730531700376265,-0.0631594173623562,-0.12799605591370414,0.006444049298842906,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.0631594173623562,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",104738911601661203
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T1,auroc,0.6966723842195541,0.6330360205831905,-0.0636363636363636,-0.12201518811301425,-0.0066228985777033,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.0636363636363636,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",104738911601661203
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T1,brier,0.2430950945429407,0.21794100304727831,0.02515409149566239,0.005439661791912266,0.043857545429093814,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.02515409149566239,-0.02515409149566239,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",104738911601661203
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T2,auprc,0.5362125873999827,0.4942431151479534,-0.041969472252029294,-0.10004337068291169,0.024871500801270582,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.041969472252029294,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2438457880030033147
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T2,auroc,0.6966723842195541,0.6598627787307032,-0.03680960548885093,-0.0882982385965783,0.017834347165910085,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.03680960548885093,,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2438457880030033147
RP16_C_plus_M_vs_C,ftv_complete_375,2026,LOCAL3,T2,brier,0.2430950945429407,0.2104616058356775,0.03263348870726321,0.020414362384081935,0.0452405918201218,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.03263348870726321,-0.03263348870726321,"{""model_key"":""C""}","{""model_key"":""C+M|R16""}",2438457880030033147
